,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
11,4-1,ichbinsophiescholl,"@claudiadriesen #TeamSoffer Sophie war keine furchtlose Heldin. Auch wenn sie häufiger das Gefühl von Angst verspürte, was in einigen Briefen an Fritz deutlich zu erkennen ist, war sie in Bezug auf ihre Widerstandsaktivitäten bis zuletzt unbeugsam. Auch in dem Verhör nach ihrer Verhaftung machte sie ihre abneigende Haltung gegenüber dem NS-Regime vor den Beamten deutlich: «als weiteren und schliesslich als hauptsächlichsten Grund für meine Abneigung gegen die Bewegung möchte ich anführen, dass nach meiner Auffassung die geistige Freiheit des Menschen in einer Weise eingeschränkt wird, die meinem inneren Wesen widerspricht. Zusammenfassend möchte ich die Erklärung abgeben, dass ich für meine Person mit dem Nationalsozialismus nichts zu tun haben will.» (Gottschalk, S. 324). Die vielen erhaltenen Dokumente rund um Sophie Scholl zeichnen ein klares Bild davon, dass sie sich nie hat beugen lassen und sich in ihrer Haltung und ihren Widerstandsaktivitäten bewusst war.",2021-11-17T11:57:41.000Z,6 likes,4,https://www.instagram.com/p/CWVgNyuMRr0/,comments8903630083275150296.csv
99,88,arbeiter_jugend,"Sophie war eine Heldin, du bist es nicht.",2021-05-10T11:00:16.000Z,0,-,https://www.instagram.com/p/COqYF8OKIYE/,comments-4907282836930085199.csv
627,511,hikko98mo,Liebe euch! Echte Helden ❤️,2021-05-09T18:26:21.000Z,5 likes,-,https://www.instagram.com/p/COqYF8OKIYE/,comments-4907282836930085199.csv
46,32,lagrancostanza,"@ichbinsophiescholl Ich würde euch sehr darum bitten, dass ihr zu den Kommentaren in diesem Post Stellung nehmt, die die Wehrmacht verherrlichen und als Helden verklären. Warum lasst ihr zu, dass solche Ansichten hier verbreitet werden?",2021-05-23T08:11:26.000Z,8 likes,-,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
129,62,headtalking,...die letzten 10 Monte einer Heldin!!,2021-05-22T17:34:00.000Z,0,-,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
248,90-3,jenniferniklas,"ich kenne einige Geschichten von meiner Oma aus dem Krieg, aber keine von meinem Opa, außer dass er Pferde gepflegt hat, vor Stalingrad eine Lungenentzündung bekam und dann nach irgendwo weit weg in ein Krankenhaus kam. Ich habe meine Großeltern gemeinsam zu ihrer Migrationsgeschichte per Video befragt. Über den Krieg hat er sich nur mit meinem Stiefopa unterhalten, und da haben wir die beiden in Ruhe alleine reden lassen und sind gar nicht auf die Idee gekommen das aufzunehmen. Klar war da Druck, ich kann nicht sagen, wie der Anteil der jenigen war, die freiwillig oder erzwungen dort hin sind. Mir ist nur wichtig, dass es keine Verherrlichung gibt (Das waren ja keine Helden sondern eher Kanonenfutter bis Täter) und dass wir, in ganz Europa, den rechtsradikalen Populismus besser in den Griff bekommen. Kipppunkte gibt es auch in Gesellschaften. Aber ich seh uns auf einem guten Weg, und dieser Account als einen aufklärenden, spannenden und unterhaltsamen Beitrag auch die jüngeren Generation mitnehmen in eine schuldfreie Verantwortungskultur. Damit ""nie wieder"" nicht zur Floskel wird.🙌",2021-05-22T21:53:15.000Z,1 like,90,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
341,109-18,gentianahime,"@mxycl_ dann denk mal scharf darüber nach, was „für sein Land kämpfen“ bedeutet. Kleiner Tipp: an Menschen töten, Vergewaltigungen, Städte Brandschatzen und dem Einsatz von Biowaffen ist rein gar nichts heldenhaft.",2021-05-23T11:23:36.000Z,1 like,109,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
362,113,waldrandapfel,Solche Zeitungen sind manipuliert von der Diktatur. Deswegen sind unabhängige Medien und der Widerstand so wichtig: sie trauen sich Missstände aufzudecken und sind die wahren Helden🙏,2021-05-22T14:07:14.000Z,106 likes,-,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
26,27,o.dani.g.o,"Dieses Foto.... Ihr als Geschwister, Ihr als Widerständler, Ihr als Menschen. Ihr als Schauspieler, Ihr als Darsteller. Bei diesem Foto bekomme ich Gänsehaut. Dieses Foto verwischt 2021 und 1942. Ich bin euch nahe, ich kenn euch nicht, ich hab euch leider nie gekannt. Ich möchte euch warnen, ich kenne das Ende eures Lebens. Ich kenne euren Job und das Projekt. Dieses Foto macht euch posthum unsterblicher als Ihr für mich eh schon seid und jetzt in 2021 zu Helden. Ihr habt damals Widerstand geleistet und habt aufgeklärt und ihr tut es heute wieder. Dieses Foto... macht euch für immer zu einem Teil meines Lebens. Danke. ❤️❤️❤️",2021-07-22T19:29:26.000Z,9 likes,-,https://www.instagram.com/p/CRo0-uOssou/,comments2179785680752607977.csv
63,39,annie_henning_bayern,"Eins ist sicher: Du bist kein Held, wenn Du kämpfst",2021-09-30T14:03:25.000Z,0,-,https://www.instagram.com/p/CUclbiQsezP/,comments1431119132924083735.csv
74,42-5,heikegumz,"@katrinkiesewetter Ja, dieser Ausdruck klingt nach ""Heldentod"" und wir erleben es heute als beschönigend und wenig nachvollziehbar angesichts des Todes eines Menschen. Und weil es dazu noch keine Umfragen gab, wissen wir nicht, wie viele Deutsche das damals tatsächlich so empfunden haben. Aber erst mal gab es genug Menschen, die mit der völkisch-nationalistischen Politik Hitlers einverstanden waren, um ihn ins Amt zu wählen. Und auch als immer deutlicher wurde, dass die Politik auf Krieg hinausläuft, gab es genug Menschen, die auch das gestützt haben. Es war damit nicht die alleinige Verantwor-tung Hitlers, sondern die der Millionen Deutscher, die ihn in seiner Politik unterstützt haben – das wird verschleiert mit einem Ausdruck wie ""für Hitler gestorben"". Letztlich sind die Soldaten vllt. nicht alle ""für"" das deutsche Vaterland gestorben – aber alle ""wegen"" eines deutschen Vaterlan-des, das sich in großen Teilen positiv oder zumindest nicht negativ zu den nationalistisch-völkischen Expansionsplänen des Nationalsozialismus verhalten hat.",2021-10-01T06:47:10.000Z,3 likes,42,https://www.instagram.com/p/CUclbiQsezP/,comments1431119132924083735.csv
17,16,michael.gebler,"Mein Urgroßvater hat zwei seiner drei Söhne im Krieg verloren. Ich habe letztens die Todesnachricht gelesen von meinem Onkel, in welchem aufopferungsvollen „Heldentod“ er gefallen sei. Krieg ist immer sinnlos!",2021-08-24T15:21:18.000Z,0,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
21,20,thereseehrmann,Es gibt Keinen Heldentod! Nur verschwendete Leben....,2021-08-24T10:34:40.000Z,0,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
66,64,schultzmayerschmitt,"Es gibt keinen Heldentod im Krieg, denn er ist immer falsch!! Selbst die, die ihn überleben, sterben dort ein bisschen. Mein Opa war als minderjähriger junger Mann jahrelang in Kriegsgefangenschaft. Der darauf folgende Alkoholismus war letztlich der Grund dafür, dass er recht früh gestorben ist. Manchmal frag ich mich, was ohne diese traumatisierenden Erfahrungen in meiner Familie anders gewesen wäre. Ich glaub, ne ganze Menge...",2021-08-23T15:20:30.000Z,1 like,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
75,73,ganzenmuler,"Mein heißgeliebter Patenonkel Robert , er war Forstmeister, isr schon 1942 in Russland gefallen. Da war ich sieben und in der 2. Klasse. Trotz all der Euphorie, die man uns einimpfte habe ich schon damals nicht verstanden, was an dem Heldentod so toll sein sollte, ich fand dieses Wort abscheulich, das weiß ich nö heute. 🔥",2021-08-23T14:28:45.000Z,1 like,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
77,75,ullifinsterwalder,"Krieg ist furchtbar 😢 😢😢
Meine Grossväter haben auch schlimmes erlebt. Für mich gibt es keinen Heldentod. Der ganze Krieg ist schrecklich und sinnlos.",2021-08-23T14:07:41.000Z,1 like,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
173,146,becreativeandhappy,"Heldentod - von wegen, Krieg ist immer falsch, sowie sinnlos! Noch wütender macht mich dieses ""schön reden"". Viele hatten doch gar keine andere Wahl, als in den Krieg zu ziehen und mussten ihr unschuldiges Leben lassen. Jeder einzelne Tote war einer zu viel!",2021-08-23T09:15:16.000Z,4 likes,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
198,169,a.agarius,Heldentot,2021-08-23T08:40:25.000Z,0,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
242,202,katrinpruchniewski,Nix Heldentum. Krieg ist immer falsch. Das tut mir leid.,2021-08-23T08:11:39.000Z,26 likes,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
89,56-4,ione.atu,"@heikegumz ich bin im Kommunismus aufgewachsen - in der Theorie ist es so leicht, ein Held zu sein. In der Praxis, wenn du Angst hast, Verantwortung für eine Familie, unbekannte Situationen, die um dich herum explodieren und ein Grundbedürfnis zu überleben, ist es weniger schwarz-weiß. Dazu meinte ich eher seine Rolle als Vater - er hat seinen Kindern Raum gegeben, besonders in so einer Zeit - das fällt den meisten Eltern schwer, sie über-identifizieren sich mit ihren Kindern und um wahrgenommen zu werden, bauen sie Druck auf. Das hat er nicht getan. Und das Ergebnis spricht für sich.",2021-08-08T13:17:23.000Z,3 likes,56,https://www.instagram.com/p/CSO94PYsjFv/,comments-2476090008567513309.csv
90,56-5,heikegumz,"@ione.atu Vielen Dank für die Erklärung! Dann habe ich es falsch verstanden und mich auch selbst unklar ausgedrückt. Darum genau ging es mir, die Geschichte nicht schwarz-weiß zu erzählen. Weil ich es schwierig finde, dass Robert Scholl hier tw. sehr einseitig wie ein Widerstandsheld dargestellt wird, der er aber nicht war. Und es geht mir nicht darum, darüber zu urteilen, weil es natürlich eine schwere und folgenreiche Entscheidung ist, in den aktiven Widerstand zu gehen - u.a. aus den von dir auch genannten Gründen (Und ich weiß absolut nicht, wie ich mich verhalten hätte) Und Robert Scholl ist m.E. eben genau ein Beispiel für diejenigen, die sehr lange still gegen einige Aspekte des NS waren - aber letztlich dennoch nichts unternommen haben. Er wäre einer der „Grautöne“, von denen es sich m. E. lohnen würde, sie auch genauso in ihren Ambivalenzen darzustellen.

Und ich fände es gleichzeitig gut, auch an diejenigen zu erinnern, die oft viel früher auch tatsächlich versucht haben, das Regime zu bekämpfen und Menschen zu retten - also z. B. die jüdischen, sozialistischen, arbeiterbewegten… Gruppen, die i.d.R. noch dazu ein höheres Risiko als das bürgerliche, „arische“ Milieu hatten, aber dennoch viel gewagt haben, um das Morden zu beenden.

Einfach um die Geschichte und die Möglichkeiten, sich zu verhalten, vollständiger zu erzählen. Und damit nicht quasi als Quintessenz bleibt, dass es auch völlig unmöglich war, etwas gegen den NS zu unternehmen und es daher schon vorbildlich wäre, wenn ich das NS- Regime nicht aktiv unterstütze.

Aber so hattest Du es auch nicht gemeint, das habe ich jetzt verstanden. Deswegen sorry und Danke für die Erklärung!",2021-08-08T15:23:00.000Z,2 likes,56,https://www.instagram.com/p/CSO94PYsjFv/,comments-2476090008567513309.csv
34,35,katharina.helling,".
Auszug aus dem Tagebuch der Anna Haag:

„28.1.43.
Eigentlich sollte ich nun jeden Abend in ganz großer Ruhe zu Bett gehen, denn das, worum es geht auf der gegenwärtigen Welt, wird in Ordnung kommen: der Nationalsozialismus wird weggefegt werden!
Die Stimmung des »heldischene deutschen Herrenvolkes ist tief unter null gesunken. Man glaubt nicht mehr an Sieg und Fanfaren, man hat Angst, Angst, Angst! Angst vor den Nachrichten von den Kriegsschauplätzen, Angst vor Luftangriffen, Angst vor dem, was kommen wird, Angst vor den Millionen ausländischer Arbeiter, Angst vor Hunger und vielerlei Kriegsnot. Gerüchte über Gerüchte! Die Schulen sollen geschlossen werden, auch die Universitäten und kleinen Geschäfte; die Frauen, die Halbwüchsigen sollen in Fabriken und an Flakgeschütze, alte Männer sollen in die Betriebe usf. usf.
Jetzt, jetzt beginnt für das »Herrenvolk« der Krieg, der Krieg, der so wunderschön war.“

〰️
Anna Haag (1888-1982) lebte in Stuttgart und ist Schriftstellerin, Journalistin und spätere Politikerin (SPD) und Abgeordnete im Baden-Württembergischen Landtag.
Aus: Denken ist heute überhaupt nicht mehr in Mode - Tagebuch 1940-1945",2022-01-28T13:26:20.000Z,30 likes,-,https://www.instagram.com/p/CZRkwcIM2TW/,comments-170387122576476902.csv
22,23,addicted.to.sleep,"Ich kann das hier irgendwie immer weniger nachvollziehen oder als Aufarbeitung/Annäherung an Geschichte erfassen. Auf der einen Seite lasst ihr hier eine fiktive Sophie in der Ich-Form auf persönliche Fragen antworten, auf der anderen Seite sagt ihr, dass die Verbrechen an Jüd*innen erst später Raum finden, weil das hier ja die Lebenswelt von Sophie darstellt. Ihr nehmt Euch also raus, fiktive Antworten auf Fragen zu erfinden, aber zeitgleich wäre es zu manipulativ oder geschichtlich falsch, zu diesem Zeitpunkt auf den Holocaust schon einzugehen? Mir erschließt sich diese Stilisierung als Heldin hier grade null, auch dieses in den Fokus legen der Beziehung zu Fritz und dass er ja der arme deutsche Soldat ist.",2021-05-19T13:38:21.000Z,25 likes,-,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
33,29-5,minousmagiques,"@ichbinsophiescholl ich denke jede Person die eine deutsche Schulbildung erlitten hat ist ausreichend traumatisiert & auf den laufenden über deutsche Kriegsverbrechen.
Danke für dieses Projekt.
Deutsche Helden sind nicht mehr erwünscht.
Die Deutschen nicht in der Lage Gefühle zuzulassen.....
♥️
Bisous",2021-05-19T13:09:39.000Z,27 likes,29,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
35,29-7,fraunora.h,"@minousmagiques Das stimmt leider nicht. Ich arbeite seit 5 Jahren in der Erinnerungsarbeit und ich muss leider sagen, dass ein Großteil vor allem der jüngeren Menschen, aber auch viele andere, kaum wissen, was passiert ist. Es fehlt vor allem Wissen über die Jahre 1933-39. Und wenn ich lese, was hier kommentiert wird, bestätigt das meinen Eindruck. Es geht auch nicht darum, Sophie Scholl ihren Heldinnenstatus abzuerkennen. Es geht darum, was hier daraus gemacht wird.",2021-05-19T13:12:32.000Z,39 likes,29,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
133,29-105,cat_kar_2.0,"Ein Mensch, der als politische Heldenfigur gefeiert würde und zum Beispiel nichts zu der Situation von Geflüchteten oder ähnlichen Dingen sagt, fände ich persönlich nicht sehr heldenhaft.

Und das ist hier auch der Punkt: Eine Person zur Ikone des Widerstands zu stilisieren, obwohl diese die Verbrechen des Regimes nicht mal in ihrem Tagebuch thematisiert finde ich hoch problematisch.

Da aber in diesem Projekt nicht klar ist, was weggelassen wurde und was nicht da war, macht es die Einordnung schwierig, wenn mensch kein Vorwissen hat.",2021-05-23T13:49:02.000Z,1 like,29,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
387,192-4,dajubba,"@2.liga_ dann wirst du vom Original, nämlich dem Profil der jüdin @eva.stories begeistert sein. Dieses Profil hier ist ein peinlicher Abklatsch und der cringy Versuch, eine glühende Faschistin als deutsche Heldin zu inszenieren.",2021-05-19T16:56:31.000Z,3 likes,192,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
