,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
26,16,klackdahaesnling,"Ich würde darüber entscheiden, dass eine Impfpflicht für bestimmte Berufsgruppen unzulässig ist. Eine generelle Impfpflicht muss man in Betracht ziehen. Aber dass ausgerechnet die Berufsgruppen zwangsgeimpft werden sollen, die den Staat am laufen halten, ist ein absolutes Armutszeugnis! Alle oder keiner!",2021-11-21T17:55:00.000Z,5 likes,-,https://www.instagram.com/p/CWi3Eg0qS2a/,comments-6591898246194155205.csv
27,17,lunachiara.lin,"wenn ich politisch durchsetzen könnte, was ich wollte wären es das wahlrecht ab 16, die vollständige entkriminalisierung von schwangerschaftsabbrüchen, eine covid-19 impfpflicht und kostenloser öpnv 🙏 man kann ja träumen …",2021-11-21T17:52:15.000Z,18 likes,-,https://www.instagram.com/p/CWi3Eg0qS2a/,comments-6591898246194155205.csv
39,23-1,ichbinsophiescholl,"@babys_seelenreich #TeamSoffer Sophie befand sich diesbezüglich häufig in einem Zwiespalt. Sie ging nicht immer konform mit Fritz Einstellungen und Werten und äußerte häufig Kritik an seinem Beruf (z.B. Gottschalk, S. 174). Sie hatte jedoch ein sehr starkes Pflichtbewusstsein und wusste, dass eine Trennung dazu führen würde, dass es ihm noch schlechter an der Front geht. Tatsächlich waren sie sogar, aufgrund unterschiedlicher Vorstellungen, zeitweise getrennt.",2021-11-21T17:57:06.000Z,9 likes,23,https://www.instagram.com/p/CWi3Eg0qS2a/,comments-6591898246194155205.csv
53,30,matschkatze,"1. In die Klimapolitik. Was nützt uns Industrie und Handel, wenn es keinen Planeten gibt, auf dem man noch (gut) leben kann?
2. In die Coronapolitik. Ich hab es satt, dass eine kleine (aber leider noch immer zu große) Menge an Leuten mit ihrem Egoismus dafür sorgen, dass wir wieder da stehen, wo wir letztes Jahr waren. Es wird endlich Zeit, dass wie in Österreich eine Impfpflicht eingeführt wird.",2021-11-21T16:47:01.000Z,71 likes,-,https://www.instagram.com/p/CWi3Eg0qS2a/,comments-6591898246194155205.csv
72,34-14,heikegumz,"@kathafuer Nach den Quellen, die ich kenne und denen, auf die #TeamSoffer bislang verweist, schreibt Hartnagel 1942 nur, DASS er Urlaubsgesuche bearbeitet. Was zu seinen Aufgaben als Hauptmann gehört, also erst mal nichts Besonderes ist, weil Wehrmachtssoldaten eben hin und wieder Fronturlaub erhielten.
Die Aussage, dass er versucht hat, in der Situation vor Stalingrad BESONDERS VIELE Soldaten zu beurlauben, findet sich im redaktionellen Kommentar zu den Briefen in ""Scholl/Hartnagel (2005). Damit wir uns nicht verlieren."", ohne weiteren Beleg. Da die Briefe von Thomas Hartnagel, seinem Sohn, herausgegeben wurden, würde ich vermuten, dass er dies auf Basis von Gesprächen mit seinem Vater so darstellt. Eine andere Quelle kenne ich zumindest nicht – vllt. hat @ichbinsophiescholl #TeamSoffer ja noch weitere?
Selbst wenn Fritz Hartnagel sich so verhalten hat, hat es dann aber eine ""radikal subjektive Sophie"" nie erfahren, weil er zumindest in den bislang veröffentlichten Briefen an sie nicht davon berichtet.",2021-11-22T07:35:18.000Z,4 likes,34,https://www.instagram.com/p/CWi3Eg0qS2a/,comments-6591898246194155205.csv
7,6-2,hofsonnen,"@smorgasbordoflife Ich bin zutiefst schockiert so über ungeimpft zu denken, es gab und gibt viele Dinge, wie z.B. Masernimpfung, Pockenimpfung etc die Pflicht sind und niemand regt sich darüber auf. Aber bei dieser Impfung schon? Jeder wird weiterhin die Wahl haben, aber ggfs als ungeimpft damit leben müssen, sich vorher auf eigene Kosten testen zu lassen.",2021-09-05T06:13:04.000Z,11 likes,6,https://www.instagram.com/p/CTXmBk9sXp0/,comments2817478948136942729.csv
8,6-3,laura.t034,"@smorgasbordoflife Entschuldige mal aber hier wird ein Vergleich gezogen zwischen einer verdammten Impfung und einem Menschen bzw. einer Personengruppe. Es ist deine verdammte Freiwillige Entscheidung, ob du dich impfen lässt oder nicht und Geld bezahlst für die Testpflicht aber war es die Entscheidung der Juden ermordet zu werden?

Haben die sich auch gegen irgendwas nicht impfen lassen und wurden somit ausgegrenzt? Das ist verdammt nochmal respektlos zu behaupten oder allein diesen Vergleich zwischen Juden und Ungeimpften zu ziehen.

Juden haben sich nicht selber in diese Situation gebracht und sie hatten nicht einfach die Möglichkeit Geld zu bezahlen und dann wieder ihr Leben zu leben wie vorher auch.

Nein sie durften unter keinen Umständen irgendwas machen.
Ungeimpfte können sich doch ganz einfach frei Testen und keiner sagt, dass Ungeimpfte eine Schande sind. Es ist noch immer eine freiwillige Angelegenheit.

Wenn ihr Impfgegner seid dann seid es ruhig aber diese Vergleiche zwischen Ungeimpft und Juden geht mir endgültig gegen den Strich.",2021-09-05T06:52:39.000Z,25 likes,6,https://www.instagram.com/p/CTXmBk9sXp0/,comments2817478948136942729.csv
27,19,herrhundebraten,Ich würde mir auch Freiheit von der Maskenpflicht wünschen,2021-09-03T19:11:49.000Z,7 likes,-,https://www.instagram.com/p/CTXmBk9sXp0/,comments2817478948136942729.csv
53,42,marianne_lebengedankennatur,"Ja ich sehe es , wie erleichtert er schaut und das mit ganzem Recht . Eine kleine Schwester kann er nicht so einfach hinters Licht führen ❤️ Auf die weiße Rose 🌹",2021-05-29T21:50:49.000Z,1 like,-,https://www.instagram.com/p/CPdrSgmHJ40/,comments5985912540677325883.csv
64,53,carsten.horn.3,"Ich nehme heute noch Anteil an den ganzen schrecklichen Sachen die in der NS Zeit geschehen sind . Es geht heute nicht um unsere Schuld , sondern um die Verpflichtung die wir besonders als Deutsche haben, das sich so etwas nicht wiederholt. Die Menschen sind so schwach und es macht mich sehr nachdenklich das unsere Politik so weit nach rechts gleitet. 😢",2021-05-29T20:16:07.000Z,1 like,-,https://www.instagram.com/p/CPdrSgmHJ40/,comments5985912540677325883.csv
66,55,stefanesser8315,"Ein Leben mit Geheimnissen und mit Heimlichtuereien, ist kein Leben. Es ist eine psychologische Gefangenschaft außerhalb eines Kerkers.",2021-05-29T19:49:21.000Z,0,-,https://www.instagram.com/p/CPdrSgmHJ40/,comments5985912540677325883.csv
226,153,ava.santimea,"na endlich ❤️ Schluss mit der Heimlichtuerei, endlich wieder ein Team und dann auch noch diese Hoffnung, was ausrichten zu können.",2021-05-29T16:35:12.000Z,46 likes,-,https://www.instagram.com/p/CPdrSgmHJ40/,comments5985912540677325883.csv
10,8-1,myslee667,"Es ist ganz wichtig, sich kritisch mit der Familiengeschichte auseinander zu setzen und seine eigene Meinung zu bilden. Mein Opa wurde mit 16 zum Kriegsdienst gezwungen. Der musste Schützengräben ausheben und hat es gehasst. Sein Vater war überzeugter Nazi, hat aber rechtzeitig alles im Garten verbuddelt, weshalb er nie angeklagt wurde. Er war ein zu kleines Licht. Familiengeschichte zu kennen ist wichtig, auch wenn man sich heute dafür schämen möchte. Du triffst deine eigenen Entscheidungen. Du bist nicht dein Opa und nicht für seine Haltung verantwortlich",2021-10-16T13:01:52.000Z,2 likes,8,https://www.instagram.com/p/CR6bBaMMf-N/,comments-8602687962045849809.csv
66,48-1,katharina.helling,"@doerthedrothen Die Meinungsfreiheit, war grds zu dieser Zeit, also anderswo und auch bis zur Abschaffung der Grundrechte durch die Nationalsozialisten schon etabliert. Vielleicht hat es die Wichtigkeit solcher Rechte nochmal verdeutlicht, aber neu war es in dem Sinne nicht. Einiges in unserem Rechtssystem ist aber direkte Folge der Erfahrungen des Nationalsozialismuses: „Die Würde des Menschen ist unantastbar“ - an erster Stelle im Grundgesetz und als Grundrecht selbst unantastbar durch die Ewigkeitsklausel. Überhaupt die Ewigkeitsklausel gem. Art. 79 Abs. 3 GG, also das bestimmte Teile des Grundgesetzes vor einer Abschaffung geschützt sind. Einiges unseres Staatsbürgerrechtes, zB dass keine Staatsbürgerschaft entzogen werden kann, wenn dadurch jmd staatenlos wird. Unser Asylrecht, dass ebenso als Grundrecht im unserer Verfassung festgeschrieben wurde. Letzteres wurde ja erstmals in den 90er Jahren deutlich ausgehöhlt und diese Überlegungen waren wg des Bezugs zum Nationalsozialismus auch heftig umstritten.. wurden aber letztlich durchgesetzt (ebenso wie weitere Einschränkungen in 2015).
Unser Rechtssystem weist aber nach wie vor sehr viele auch indirekte Folgen aus diesen Erfahrungen auf: Das Bundesverfassungsgericht hat zB den Rechtsbegriff der „Garantie des soziokulturellen Existenzminimums“ entwickelt, der Grundlage für unser Sozialhilfesystem ist und deswg muss Sozialhilfe grds auch eine Teilhabe am gesellschaftlich/kulturellen Leben ermöglichen. Und später auch - folgerichtig - entschieden - dass dies auch für Asylbewerber:innen gelten muss, weil Art. 1 GG für jeden Menschen gilt.
Aber manches gerät - leider - auch immer mehr in dem Hintergrund bzw wird ausgehöhlt... Was sich zB sehr deutlich im Bereich des Asylrechtes zeigt.",2021-07-29T20:25:39.000Z,1 like,48,https://www.instagram.com/p/CR6bBaMMf-N/,comments-8602687962045849809.csv
101,76-1,heikegumz,"@der_landfotograf In allen Ländern erschwerten oder verunmöglichten strenge Einreisebestimmungen eine Flucht auf legalem Weg. Auch die Schweiz hat nicht jede*n aufgenommen, man brauchte ein Visum. In Bezug auf jüdische Deutsche (auch wenn dies die Scholls nicht betraf) wurde dort am 13.8.42 eine Einreisesperre für alle Ausländer*innen erlassen, die allein aus rassischen Gründen verfolgt wurden.

Zur Emigration in die USA mussten Emigrant*innen seit 1924 vor der Abreise bei einem amerikanischen Konsulat im eigenen Land ein Visum beantragen. Seit Juni 41 waren jedoch alle diplomatischen Vertretungen der USA in Deutschland und in den besetzten Teilen Europa geschlossen.",2021-07-29T19:07:42.000Z,3 likes,76,https://www.instagram.com/p/CR6bBaMMf-N/,comments-8602687962045849809.csv
104,76-4,heikegumz,"@der_landfotograf Und wenn dich noch mehr Hintergrund interessiert 🙂: die USA hatten auf der Konferenz von Evian 1938 versucht, eine internationale Lösung für die Jüd*innen zu finden, die damals in großer Zahl aus Deutschland und dem gerade annektierten Österreich flohen. Ein Ziel war, dass die Staatengemeinschaft ihre Verantwortung für das Flüchtlingsproblem anerkennen und gemeinsam überstaatlich nach Lösungen suchen sollte. Hierzu sollte ein zwischenstaatliches Komitee als eine Art permanente Konferenz zu Flüchtlingsfragen eingerichtet werden. Außerdem hofften sie, Aufnahmekontingente vereinbaren zu können.

Damit aber möglichst viele Staaten teilnehmen, hatten die USA den eingeladenen Staaten versichert, es werde nicht erwartet, dass die Staaten mehr Flüchtlinge aufzunehmen, als es ihren jeweils geltenden gesetzlichen Bestimmungen entspricht. Genau das hat dann dazu beigetragen, dass viele Staaten im Vorfeld der Konferenz ihre Einreisebestimmungen nochmal so verschärften, dass sie quasi für Flüchtlinge vollkommen verschlossen waren. Folge war, dass viele Konferenzteilnehmer zwar ihr Mitgefühl mit den Verfolgten bekundeten, aber eine Aufnahme zusätzlicher Flüchtlinge mit unterschiedlichen Begründungen ablehnten und es keine verbindlichen Zusagen über die Aufnahme bestimmter Flüchtlingskontingente gab.

Eine Lehre aus dem Scheitern der Konferenz war die Genfer Flüchtlingskonvention, die vor 3 Tagen 70. Jahrestag hatte und deren Ziel eben ist, dass es nicht nur eine moralische (aber keine völkerrechtlich verbindliche) Pflicht zur Aufnahme Geflüchteter gibt wie zur NS-Zeit, sondern dass ein Staat um Asyl bittende Menschen nicht zurückweisen darf.",2021-07-31T09:13:50.000Z,3 likes,76,https://www.instagram.com/p/CR6bBaMMf-N/,comments-8602687962045849809.csv
116,82,be_mart,"ich kann mir schlicht nicht vorstellen, wie es sich anfühlt, in einer diktatur auf eine mögliche verhaftung zu warten. zumal für ein „vergehen“, das aus meiner sicht gar keines ist. absolut grauenhaft und so dankbar, dass ich in einer freien gesellschaft leben darf!!!",2021-07-29T15:13:04.000Z,0,-,https://www.instagram.com/p/CR6bBaMMf-N/,comments-8602687962045849809.csv
173,118,k3rb3ru5,"Es bedarf eines besonderen Mutes sich in einer solchen Zeit frei zu äußern. Auch wenn viele sagen es wäre eher eine besondere Dummheit. Aber wenn die Menschen blind und taub in ihr verderben rennen, aus Angst mit falschen Worten in eben solches zu rennen, dann braucht es kleine Lichtblicke. Menschen die erhobenen Hauptes ihre Meinung kund tun. Um andere aufmerksam zu machen. Zu zeigen das es noch Meinung gibt. Zu zeigen das nicht alle vor lauter Angst schweigen. 👏🔥",2021-07-29T13:56:01.000Z,19 likes,-,https://www.instagram.com/p/CR6bBaMMf-N/,comments-8602687962045849809.csv
22,14,katharina.helling,"Gab es diese Propagandabilder nicht deshalb, weil - entgegen der eigtl Ideologie bzw entgegen des grds Frauenbilde im Nationalsozialismus - Frauen im Laufe des Krieges mobilisiert werden sollten, weil die Wirtschaft sonst nicht am Laufen gehalten werden konnte? Deswegen wurden Pflichtdienste wie der RAD ja auch immer weiter ausgedehnt.. abgesehen von den Pflichteinsätzen blieb die ‚Mobilmachung‘ jedoch hinter den Erwartungen.. u.a. weil die Frauen bei schlechterer Bezahlung die harte Arbeit nicht übernehmen wollten. Und deswegen (aber natürlich auch weil der Arbeitskräftemangel im Laufe des Krieges immer größer wurde), wurde überhaupt darauf zurückgegriffen Zwangsarbeiter:innen aus dem Osten (und ab einem gewissen Zeitpunkt auch wieder Juden) im Dt Reich einzusetzen, was auf Grund ‚rasse-ideologischer Vorstellungen‘ eigtl nicht geplant war.",2021-09-27T14:44:50.000Z,14 likes,-,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
23,14-1,ichbinsophiescholl,"@zuagroastebayrischeschwaebin #TeamSoffer Richtig, mit Beginn des Krieges deutete das NS-Regime die Rolle der Frau um. Fortan wurde nicht mehr ihre Rolle als Mutter und Hausfrau angepriesen, sondern ihre unverzichtbare Aufgabe in der Rüstungsindustrie. Zuerst begannen die Nationalsozialisten, Frauen für die Schwerstarbeit anzuwerben, anstatt sie zu zwingen. 1942 wurden alle Frauen zur Arbeit in Rüstungsbetrieben verpflichtet, wovon sich viele Frauen durch Mutterschaft oder Kontakte zur Regierung befreien konnten. Die Frauen, die in der Kriegsrüstungsindustrie arbeiteten, bekamen für die gleiche Arbeit jedoch viel weniger Geld, als die Männer. Für qualifizierte männliche Arbeitnehmer lag der durchschnittliche Stundenlohn 1942 bei 80,8 Reichspfennigen, Frauen mit gleicher Qualifikation erhielten lediglich 52,3 Reichspfennige.",2021-09-28T13:14:57.000Z,6 likes,14,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
26,16,heikegumz,"Die Regelungen zur verlängerten Verpflichtung zum Reichsarbeitsdienst der weibl. Jugend (RADwJ) bzw. zum Kriegshilfsdienst, auf deren Basis auch Sophie Scholl den hier dargestellten Einsatz in der Fabrik absolvierte, betrug 6 Monate. Sophie Scholl musste daher davon ausgehen, zu weiteren dieser Einsätze herangezogen zu werden.

Im Zeichen des „Totalen Krieges"" setzte sich im ""RAD der weiblichen Jugend"" in den nachfolgenden Jahren immer stärker der zuvor als nicht „fraulich"" abgelehnter Einsatz in der Rüstungsindustrie durch und wurde schließlich zum Regelfall. Den letzten Schritt in der Entwicklung des RADwJ stellte der seit 1943 praktizierte „unmittelbare Wehreinsatz"" der jungen Frauen dar.

Quelle: https://jugend1918-1945.de/portal/jugend/thema.aspx?bereich=projekt&root=26636&id=1797&redir=",2021-09-27T14:30:38.000Z,21 likes,-,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
50,29-1,ichbinsophiescholl,"@ari.tans #TeamSoffer Die Person Friedrich ist fiktiv - Sophie war auf einer Mädchenschule, sodass sie keinen Mitschüler wie Friedrich gehabt haben konnte. Symbolisch steht er hier dafür, wie in Zeiten des Krieges der wahre Charakter alter Bekannter ans Licht kommen konnte.",2021-08-25T18:33:33.000Z,132 likes,29,https://www.instagram.com/p/CTAa6UcMTRt/,comments7160782469194747215.csv
51,29-2,heikegumz,"@ichbinsophiescholl Das verstehe ich nicht: Inwiefern wurde das Verhalten von ""Friedrich"" durch den Krieg beeinflusst oder ist ""durch den Krieg ans Licht gekommen""?

Zwangsarbeit ist keine unvermeidliche Folge des Krieges – diese Form der Bagatellisierung hat u.a. dazu beigetragen, dass in Westdeutschland Täter i.d.R. geringe oder gar Strafen erhielten.

Was ich sehe, ist ein Mensch, der in einem totalitären, menschenverachtenden System nahezu unbegrenzte Macht über andere Menschen erhalten hat – das hat aber m.E. wenig bis nichts mit dem Krieg zu tun. Oder habe ich die Erklärung falsch verstanden?",2021-08-25T19:24:01.000Z,6 likes,29,https://www.instagram.com/p/CTAa6UcMTRt/,comments7160782469194747215.csv
54,29-5,heikegumz,"@zuagroastebayrischeschwaebin Absolut - das hier implizierte Menschenbild, das von einem festgelegten, unveränderlichen ""wahren"" Charakter ausgeht, der ""ans Licht gebracht werden"" kann, finde ich auch mehr als schwierig.
Es ist letztlich hoch anschlussfähig an biologistische Sichtweisen, mit denen auch das NS-Konzept der Eugenik begründet wurde.
Deswegen würde ich auch widersprechen, dass ""krankhafte Störungen""/psychiatrische Erkrankungen da eine Ausnahme darstellen: Die Psychiatrie geht inzwischen bei allen Erkrankungen hinsichtlich Ursache und Ausprägung der Erkrankung von einem Zusammenspiel aus ""Anlage"" und ""Umwelt"" (d.h. Lebensbedingungen, soziales Umfeld und u.a. eben auch Lernprozessen des Menschen) aus. Damit ist auch von einer grundsätzlichen Veränderbarkeit eines im Rahmen einer solchen Erkrankung gezeigten Verhaltens auszugehen.",2021-08-26T09:12:01.000Z,6 likes,29,https://www.instagram.com/p/CTAa6UcMTRt/,comments7160782469194747215.csv
29,25,tehrl,Das Bild des Birkenwäldchens fängt das besondere Licht wunderbar ein…,2021-07-07T20:22:25.000Z,0,-,https://www.instagram.com/p/CRBj-vMMbu6/,comments-2043556838132162494.csv
20,21,michacoustic,"Grelles Licht, laute Geräusche und Bewegung killen Traumerinnerungen. Nicht immer hat man alles drei zur verfügung, aber ich mach dann das licht an, steh kurz auf, trinke ein glas wasser und dann bete ich bevor ich wieder schlafen gehe. Meistens für Frieden - wenigstens im Schlaf.",2022-02-10T08:59:46.000Z,0,-,https://www.instagram.com/p/CZxeDHQMIbe/,comments-5188413546873641890.csv
40,41,katrinpruchniewski,"Das klingt ja schrecklich.
Ich stehe auf. Mache Licht um mich zu beruhigen.",2022-02-10T04:49:35.000Z,0,-,https://www.instagram.com/p/CZxeDHQMIbe/,comments-5188413546873641890.csv
48,49,leeloo_lavine,"Licht einschalten, das vertreibt den Albtraum und die Gefühle. Dann ein bisschen lesen, ein Buch mit einer schönen Geschichte um den Geist in andere Gedanken abtauchen zu lassen. Dann wieder versuchen weiterzuschlafen. Ich wünsche Dir eine gute Nacht und viel Kraft 🍀",2022-02-09T23:18:53.000Z,0,-,https://www.instagram.com/p/CZxeDHQMIbe/,comments-5188413546873641890.csv
51,52,nikaundderrestderwelt,"Licht an und erst mal ein bisschen bewegen. Meistens gehe ich aufs Closett oder nehme mir etwas zu essen. Ich habe Glück, denn in diesem modernisierten Haus ist die Toilette inzwischen in der Wohnung integriert. Das alte stille Örtchen auf der Halbetage dient nur noch als Abstellkammer",2022-02-09T23:09:59.000Z,0,-,https://www.instagram.com/p/CZxeDHQMIbe/,comments-5188413546873641890.csv
