,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
458,256-2,gsigsivibes,"@erdbeerglueck als Historikerin darf ich dir sagen, dass wir vor allem eines nicht dürfen, glauben, dass die Jugend früher ganz anders war als heute. Die Kinder und Jugenlichen von damals sind verführt worden, geangelt mit schönen Ausflügen, Erlebnissen, Wanderungen und Gemeinschaftsgefühl. Man hat sie ernst genommen, sie waren ein Teil von etwas. Es gab nichts Anderes und keine Vereine mehr. Ich habe eine 93jährige Großmutter, die heute noch mit leuchtenden Augen davon erzählt, wie das war, obwohl sie ihr ganzes späteres Leben ein linksliberaler Menschenfreund war und nicht glauben konnte, dass sie sich einfach angeln hat lassen. Kinder und Jugendliche sind begeisterungsfähig wie niemand sonst. Sophie Scholl war älter und konnte reflektieren und genau das ehrt sie noch mehr. Sie war überzeugt von den Nazi Idealen und hat sie ganz bewusst hinter sich gelassen. Dass auch sie „geangelt“ wurde, ist mehr als verständlich, den moralischen Zeigefinger braucht es nicht.",2021-05-16T19:15:33.000Z,2 likes,256,https://www.instagram.com/p/CO7bXwbnI-F/,comments-6495335396302545305.csv
460,256-4,gsigsivibes,"@bobbykay9 die Menschen, die heute noch leben, sind schon alleine aufgrund ihres Alters zum überwiegenden Teil Opfer eines Systems, das Kindheiten geraubt, zerstört und missbraucht hat. Das Kinder und Jugendliche in den Krieg geschickt hat. Hier von „Tätern“ zu sprechen, halte ich für sehr gefährlich und überheblich. Bleiben wir bei meiner Großmutter, am Ende des Krieges 16 Jahre alt und sicher nicht in der Lage gegen ein System zu rebellieren, das ihren Alltag in allen Facetten bestimmte. In einem österreichischen kleinen Dorf aufgewachsen hat sie nie einen Juden gesehen, schon gar nicht drangsaliert oder getötet. Sie hat nie „bewusst“ ein anderes politisches System erlebt als ein extem rechtes vor den Nazis und dann ein Menschen verachtendes faschistisches. Sie machen den Fehler vom Hier und Jetzt, das Leben von damals zu beurteilen. Ich freue mich für Sie, dass Sie das können. Damals jedoch hatte man als Teenager null Rechte und keine Ebtscheidungsfreiheit. Man hat das getan, was Eltern und Gesellschaft verlangt haben.",2021-05-17T03:13:04.000Z,2 likes,256,https://www.instagram.com/p/CO7bXwbnI-F/,comments-6495335396302545305.csv
470,259-7,kimmelwerner,"@nora_gee Das Nazi-Regime war satanisch. Zitat meiner Großmutter, die diese Zeit erlebte: „Wir kommen auch dran.“ Gemeint war die Drohung nach „Dachau“ zu kommen. Kleinste Bemerkungen meines Opas waren Anlass für die Parteileitung in Würzburg Drohbriefe zu schreiben.",2021-05-16T17:18:59.000Z,4 likes,259,https://www.instagram.com/p/CO7bXwbnI-F/,comments-6495335396302545305.csv
685,300-53,janaguckt,"@grobmotoriker_ nein, du machst es dir wesentlich zu einfach. Zu sagen, sie war ein Nazi, weil sie weiter Mitglied im BDM war, ist völlig verkürzt. Es war unglaublich gefährlich, damals auszutreten, selbst wenn man insgeheim nicht dabei sein wollte.
Meine Großmutter (die keineswegs mutig und im Widerstand war, sondern schlicht den BDM cool fand) hat ihren eher kommunistisch eingestellten Vater nur dazu gekriegt, sie eintreten zu lassen, in dem sie behauptet hat, sie sei die einzige die noch nicht drin war. Er hatte schlicht Angst, dass sie als Außenseiterin natürlich ins Blickfeld geraten würde und entsprechende Konsequenzen zu erwarten hätte und mit dir die komplette Familie.
Daher ist es aus unserer bequemen, verwöhnten Wohlstandssituation, schön auf dem Sofa sitzen und bei Instagram scrollen, recht leicht, sich auf das voraus zu setzen, man hätte ja einfach austreten können.
Hättest du das gemacht?
Wärst du so mutig gewesen wie Sophie und die anderen?
Hättest du dich gegen das System gestellt?
Das sind die Fragen, die wir uns alle Stellen müssen und viele von uns müssen sie leider mit nein beantworten, dann nehme ich mich noch nicht mal raus.
Insofern finde ich es fast unverschämt, einer Figur wie Sophie Scholl tatsächlich vor zu werfen, sie sei er Nazi gewesen. Das ist komplett lächerlich und du solltest da wirklich noch mal drüber nachdenken.",2021-05-16T10:06:19.000Z,35 likes,300,https://www.instagram.com/p/CO7bXwbnI-F/,comments-6495335396302545305.csv
7,6,conna_bn,Sparensparensparen. Meine Großmutter zog mit ihrer Tochter (meiner Mutter) wieder bei ihren Eltern ein… mit unserem Luxus hatte das Leben damals sowieso nichts zu tun.,2021-11-23T22:08:19.000Z,0,-,https://www.instagram.com/p/CWlKhrmsxMa/,comments7320137426030416248.csv
80,81,beate4924,Danke für den wunderschönen Kommentar. Habe mich darüber gefreut. Es ist wichtig das die Jugendlichen nicht vergessen. Meine Großmutter war in Auschwitz die hat mir viel traurig erzählt was ihr passiert ist. Wie sollen nie vergessen.,2022-02-22T19:45:14.000Z,0,-,https://www.instagram.com/p/CaSR_oYMJx4/,comments8233807415969050984.csv
26,19,janiina111,"@ichbinsophiescholl meine Urgroßmutter hat gegen Ende des Krieges auch das goldene Mutterkreuz verliehen bekommen. Sie hat es genommen, es den Nazis vor die Füße geworfen und ihnen gesagt: ""und? Davon kriegen meine Kinder auch nichts zu fressen!"" Danach musste sie für eine Nacht ins Gefängnis, kam aber wieder raus, da sie wieder hochschwanger war.",2021-09-06T14:14:47.000Z,9 likes,-,https://www.instagram.com/p/CTedmR5MFvh/,comments5363551541873990276.csv
18,11,fastrade.dietz,"@ichbinjuedin_ichbindeutsche Das hast du gut gemacht, schön dass deine Großmutter sich für dich eingesetzt hat. Ich hätte bei deinem Abitur über Sophie Scholl einen Aufsatz geschrieben.",2021-07-11T07:44:06.000Z,1 like,-,https://www.instagram.com/p/CRJ_KIBs7Ix/,comments2105032599733204628.csv
64,27,ichbinjuedin_ichbindeutsche,"Wie schön, dass du ein inspirierendes Vorbild 👏 gefunden hast liebe Sophie. In der Zukunft wirst du ein inspirierendes Vorbild sein. In meiner Schule war 1983 im Abitur im Fach Geschichte die Aufgabenstellung einen Aufsatz über ein Vorbild, welches uns inspiriert zu schreiben. Von den 60 Schülern und 10 Schülerinnen schrieben nur 9 über Frauen, einige schrieben über Mutter Theresia, andere über Jackie Kennedy und zwei über Prinzessin Diana. Ich war die einzige die über eine Person während der NS Zeit schrieb; Anne Frank. 38 Jahre nach dem Ende dieser Diktatur hieß es Thema verfehlt. Meine Großmutter hat sich für mich stark gemacht und so bekam ich endlich eine Note.",2021-07-10T19:37:11.000Z,56 likes,-,https://www.instagram.com/p/CRJ_KIBs7Ix/,comments2105032599733204628.csv
65,27-1,gull.weig,"@ichbinjuedin_ichbindeutsche Thema verfehlt! Da schlägt man echt hinten rüber! Aber Deine Großmutter ist ein echter Knaller, Du warst bestimmt total stolz auf sie.",2021-07-10T22:07:16.000Z,14 likes,27,https://www.instagram.com/p/CRJ_KIBs7Ix/,comments2105032599733204628.csv
69,27-5,ichbinjuedin_ichbindeutsche,"@michaela.tilg 1983 stand der Widerstand während der NS Zeit noch nicht auf dem Lehrplan, zumindest in meiner Schule im Münsterland. Aber dank meiner Großmutter bekam ich dann doch noch eine Abschluss Note. Danke für deinen Kommentar.",2021-07-12T11:51:35.000Z,6 likes,27,https://www.instagram.com/p/CRJ_KIBs7Ix/,comments2105032599733204628.csv
41,42,caroklatschmohn,"Weiß man wie Sophie Scholl ihr letztes Weohnachtsfest erlebt hat? Meine Großmutter hat immer von sehr schmerzlichen Weihnachten erzählt, da Ihr Bruder an der Front war und die Sorge sie nie verlassen hat. Frohe Weihnachten auch an das #teamsoffer und danke!",2021-12-23T14:20:27.000Z,2 likes,-,https://www.instagram.com/p/CX04NuKs6Uk/,comments2765765463282408346.csv
38,24,paula_cookie,"Die Schwester meiner Großmutter wurde als 17jährige zur Zwangsarbeit gezwungen. Sie konnte mit ein paar Frauen flüchten, aber musste sich bis Kriegsende verstecken.",2021-09-21T14:40:43.000Z,99 likes,-,https://www.instagram.com/p/CUFhTVMs4TN/,comments-5714170092456870568.csv
111,61,heylookitsalex_,"Mein Urgroßvater war psychisch erkrankt. Als Folge seiner Erkrankung und aus deutlicher Überforderung heraus gab meine Urgroßmutter ihn damals in psychiatrische Behandlung nach Wiesloch. Nicht lange später kam der Brief, dass er an Tuberkulose verstorben sei. Dies war eine der Erkrankungen, die den dort Angestellten in Form einer Liste an die Hand gegeben wurde, um die vielen Totenscheine auszustellen. Jede/r Angehörige solle ja schließlich Bescheid über den Verbleib der Kinder/Eltern/Geschwister bekommen. Mein Urgroßvater wurde nach mehreren Verlegungen, um die Spuren zu verwischen, in Hadamar ermordet. Ähnlich auch sein Bruder: Mein Urgroßonkel war nach Ansicht der Nationalsozialisten geistig zurückgeblieben. Um diese sogenannten „Erbkranken“ von der Vermehrung abzuhalten wurden Betroffene oftmals zwangssterilisert. Dies traf zu auf all diejenigen, die nicht der gesunden Rasse zuzuordnen waren, also z.B. Sintize und Romnja, Menschen mit Behinderung jeglicher Art, Alkoholkranke etc.
Viel zu selten wird darüber berichtet, dass die systematische Ermordung zehntausender Menschen mit Behinderung, deren Leben in den Augen der Nationalsozialisten nicht lebenswert war, im Grunde genommen der Testlauf für den Holocaust darstellte. An diesen hilflosen Seelen, die mit grauen Bussen in ihren Einrichtungen abgeholt und ihrem grausamen Schicksal zugeführt wurden, erprobte man den Einsatz verschiedener Mittel, bis man sich letztlich für Zyklon B entschied. Die Euthanasie, wie sie noch heute genannt wird, zusammengesetzt aus „eu“ für „gut“ und „thanatos“ für „Tod“, wird ihrem Namen in Leinster Weise gerecht.",2021-11-02T11:58:37.000Z,81 likes,-,https://www.instagram.com/p/CVxWLDTsXWU/,comments5564937417552926504.csv
30,31,lisa_gman,"Meine Großmutter hatte diesen Galgenhumor im Krieg auch. Mit ihren 90 Jahren sprachen wir das erste Mal über den Krieg und sie erzählte, dass sie sich bei Fliegeralarm mit einer Freundin hinter einem Toilettenhäuschen versteckte und sie nur dachte 'wenn jetzt die Bombe auf das Häuschen fällt, sind wir voller Kacke' - das war ihr Wortlaut und ich glaube, es braucht manchmal Humor, um nicht durchzudrehen. So seltsam es für andere erscheinen mag.",2021-06-25T16:31:15.000Z,3 likes,-,https://www.instagram.com/p/CQiZabVHoYJ/,comments8203968389966956408.csv
41,42,susideitenbach,"Ich glaube, dass viele Menschen damit nicht einverstanden waren aber nicht den Mut fanden sich dagegen aufzulehnen. Meine Großmutter erzählte mir, dass sie (Kölnerin) in der Reichskristallnacht ganz laut gegen das Regime geschimpft hat, da sie nicht verstehen konnte, was man mit ihren lieben Nachbarn machte. Dann wurde sie aber von einer nicht jüdischen Nachbarin weggezogen, die zu ihr sagte:seien sie bloß still. Sonst sind ihre zwei kleinen Kinder nachher Waisen. Die nehmen sie mit!! Und ich glaube, dass viele Menschen diese großen Ängste hatten. Sehr traurig alles😢",2021-06-25T11:27:08.000Z,4 likes,-,https://www.instagram.com/p/CQiZabVHoYJ/,comments8203968389966956408.csv
36,32,eeehhmacalena,Lafrenz ist der Nachname meine Urgroßmutter aus Hamburg. Ob da wohl eine Verwandtschaft ist? 😍,2021-08-10T19:00:38.000Z,4 likes,-,https://www.instagram.com/p/CSZiAkJDAXF/,comments842269958654404959.csv
52,53,naddel_2210,"…da bekommt man wirklich Gänsehaut! Man kann es sich zur jetzigen Zeit nicht mehr vorstellen, was meine Großmutter aber noch miterlebt hat…",2022-01-31T11:05:33.000Z,6 likes,-,https://www.instagram.com/p/CZY-uLdsyWR/,comments-6464971102781378600.csv
2,3,mal.ve,"Lisl ist soviel ich weiß bei meiner Großmutter, der Schwester von Fritz untergekommen solange die Eltern im Gefängnis waren. Sie hat dann später Fritz geheiratet und ich denke ihr verdankt man auch dass die Schuld der Deutschen in dem Schicksal der beiden „Widerstands-Helden“ etwas gemindert werden konnte. Schließlich können wir dann mit Hand und Sophie ja sagen „es gab doch auch richtige Deutsche, die was gemacht haben. Naja ob das im Verhältnis steht ist dann immer noch die Frage, die man mal stellen könnte am Ende eurer Serie.",2022-01-13T06:30:33.000Z,1 like,-,https://www.instagram.com/p/CYlfB4SM0Ux/,comments-8152196304638401428.csv
25,20,ichbinjuedin_ichbindeutsche,"Düfte sind oft mit Erinnerungen verbunden, wenn ich Lavendel reiche muss ich unwillkürlich an meine Großmutter denken. Und wenn ich ein bestimmtes Aftershave richte oft an meinen ersten Freund.",2021-07-17T18:25:59.000Z,4 likes,-,https://www.instagram.com/p/CRb-QgoMvoh/,comments2531060605840341036.csv
