,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
17,16,michael.gebler,"Mein Urgroßvater hat zwei seiner drei Söhne im Krieg verloren. Ich habe letztens die Todesnachricht gelesen von meinem Onkel, in welchem aufopferungsvollen „Heldentod“ er gefallen sei. Krieg ist immer sinnlos!",2021-08-24T15:21:18.000Z,0,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
21,20,thereseehrmann,Es gibt Keinen Heldentod! Nur verschwendete Leben....,2021-08-24T10:34:40.000Z,0,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
66,64,schultzmayerschmitt,"Es gibt keinen Heldentod im Krieg, denn er ist immer falsch!! Selbst die, die ihn überleben, sterben dort ein bisschen. Mein Opa war als minderjähriger junger Mann jahrelang in Kriegsgefangenschaft. Der darauf folgende Alkoholismus war letztlich der Grund dafür, dass er recht früh gestorben ist. Manchmal frag ich mich, was ohne diese traumatisierenden Erfahrungen in meiner Familie anders gewesen wäre. Ich glaub, ne ganze Menge...",2021-08-23T15:20:30.000Z,1 like,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
75,73,ganzenmuler,"Mein heißgeliebter Patenonkel Robert , er war Forstmeister, isr schon 1942 in Russland gefallen. Da war ich sieben und in der 2. Klasse. Trotz all der Euphorie, die man uns einimpfte habe ich schon damals nicht verstanden, was an dem Heldentod so toll sein sollte, ich fand dieses Wort abscheulich, das weiß ich nö heute. 🔥",2021-08-23T14:28:45.000Z,1 like,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
77,75,ullifinsterwalder,"Krieg ist furchtbar 😢 😢😢
Meine Grossväter haben auch schlimmes erlebt. Für mich gibt es keinen Heldentod. Der ganze Krieg ist schrecklich und sinnlos.",2021-08-23T14:07:41.000Z,1 like,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
173,146,becreativeandhappy,"Heldentod - von wegen, Krieg ist immer falsch, sowie sinnlos! Noch wütender macht mich dieses ""schön reden"". Viele hatten doch gar keine andere Wahl, als in den Krieg zu ziehen und mussten ihr unschuldiges Leben lassen. Jeder einzelne Tote war einer zu viel!",2021-08-23T09:15:16.000Z,4 likes,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
198,169,a.agarius,Heldentot,2021-08-23T08:40:25.000Z,0,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
242,202,katrinpruchniewski,Nix Heldentum. Krieg ist immer falsch. Das tut mir leid.,2021-08-23T08:11:39.000Z,26 likes,-,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
33,29-5,minousmagiques,"@ichbinsophiescholl ich denke jede Person die eine deutsche Schulbildung erlitten hat ist ausreichend traumatisiert & auf den laufenden über deutsche Kriegsverbrechen.
Danke für dieses Projekt.
Deutsche Helden sind nicht mehr erwünscht.
Die Deutschen nicht in der Lage Gefühle zuzulassen.....
♥️
Bisous",2021-05-19T13:09:39.000Z,27 likes,29,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
133,29-105,cat_kar_2.0,"Ein Mensch, der als politische Heldenfigur gefeiert würde und zum Beispiel nichts zu der Situation von Geflüchteten oder ähnlichen Dingen sagt, fände ich persönlich nicht sehr heldenhaft.

Und das ist hier auch der Punkt: Eine Person zur Ikone des Widerstands zu stilisieren, obwohl diese die Verbrechen des Regimes nicht mal in ihrem Tagebuch thematisiert finde ich hoch problematisch.

Da aber in diesem Projekt nicht klar ist, was weggelassen wurde und was nicht da war, macht es die Einordnung schwierig, wenn mensch kein Vorwissen hat.",2021-05-23T13:49:02.000Z,1 like,29,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
18,19,giuseppevecchiorocket,Liebe Grüße aus Ulm liebe Sophie noch heute wird an deine und deines Bruders Helden Taten erinnert und wir sind stolz auf euch. P.s. ulm sieht heute ganz anders aus aber immer noch traumhaft.,2021-08-14T18:24:14.000Z,2 likes,-,https://www.instagram.com/p/CSjVcYPjgQi/,comments3055831516415967061.csv
207,208,zaphood11211,"Jetzt hoffe ich, dass Google mir bei der Übersetzung richtig hilft…

Was für eine fesselnde Reise das war. Ich hatte oft eine Träne im Auge. Stellen Sie sich vor, Sie stellen die Ideale und Überzeugungen der Menschheit über alles andere. Welcher Mut. Was für Helden und Vorbilder! Aber ich fange auch an, an mir selbst zu zweifeln. Würde ich es wagen, notfalls die mutige Entscheidung zu treffen?

Grüße aus Schweden 🇸🇪",2022-02-22T14:58:09.000Z,2 likes,-,https://www.instagram.com/p/CaR8yxIM3t8/,comments2405507495768764355.csv
250,251,miss_robin_hoodie,"Unglaublich krass wie SCHNELL das alles ging! Knappe 4 Stunden Gerichtsverhandlung, dann gleich die Verurteilung zum Tode und sogar die Vollstreckung am selben Tag 😥 einfach brutal. Ich stelle mir vor, dass die Angehörigen erst im Nachhinein langsam realisieren konnten, was passiert war und rekonstruieren konnten, was die drei in den vergangenen Monaten alles geleistet hatten… Es würde mich interessieren, ob die Familie sich nachher von den (Helden-)Taten ihrer Lieben distanziert hatten oder sie deren Vision (innerlich) weitertrugen?",2022-02-22T14:31:22.000Z,7 likes,-,https://www.instagram.com/p/CaR8yxIM3t8/,comments2405507495768764355.csv
258,259,tinalisa.bt,"Es sind Helden ❤️und ich verstehe nicht, wie man heute AFD wählen kann, unerträglich",2022-02-22T14:27:19.000Z,4 likes,-,https://www.instagram.com/p/CaR8yxIM3t8/,comments2405507495768764355.csv
289,290,mellikoch,Bei mir brennt heute eine Kerze für Sophie und Hans Scholl sowie Christoph Probst...wahre Helden 💔,2022-02-22T14:12:01.000Z,7 likes,-,https://www.instagram.com/p/CaR8yxIM3t8/,comments2405507495768764355.csv
414,415,1234nioka,"@ichbinsophiescholl Die Schauspielerin und alle anderen waren wunderbar! Die Geschichte ist so schrecklich und wurde uns auf bester Weise nah gebracht. Jetzt sind Sophie Scholl oder Geschwister Scholl nicht nur Namensgeber von Straßen und Schulen oder Helden, die wir aus dem Geschichtsunterricht kennen, sondern hätten unsere Kinder sein können, Cousins, Kommilitonen...",2022-02-22T13:17:38.000Z,25 likes,-,https://www.instagram.com/p/CaR8yxIM3t8/,comments2405507495768764355.csv
39,40,christophergreverode,"Ihr seid die wahren Helden, die wahren Patrioten! Danke, daß Ihr tut was Ihr tut - für uns alle, bis heute, und mehr als Ihr ahnen könnt... ❤️",2022-01-21T16:10:43.000Z,23 likes,-,https://www.instagram.com/p/CY_3ns9soEJ/,comments651518198415348284.csv
56,57,vallikonich,"gegen dieses unfassbar grausame Regime so heldenhaft zu sein und so weit zu gehen, bitte passt auf euch auf und übertreibt es nicht...",2021-07-20T21:14:54.000Z,2 likes,-,https://www.instagram.com/p/CRj6CR8MQa8/,comments2456712743245461563.csv
248,139,engbretzen,"Ich nehme an, dass keiner nur ganz gut und eben keiner auch nur ganz schlecht ist. Allerdings frage ich mich auch, warum in Kunst und Wissenschaft so gut miteinander gearbeitet werden kann, es aber in anderen Bereichen nicht klappt. Meine Erfahrung sagt mir, dass es viel mit Bildung und viel mit Sozialem zu tun hat. Es scheint mir in den 40ern irgendwie alles zu spät. Wie kann ich denn für meine Freiheit kämpfen wollen, wenn meine Eltern dafür verhaftet werden? Wäre das nicht auch egoistisch? Ich mache mich auf Kosten meiner Familie zum Helden. Es ist schon eine verdammte Krux!",2021-05-15T21:15:16.000Z,0,-,https://www.instagram.com/p/CO5yZnjnqE_/,comments1897514232024037253.csv
462,273-2,marie.trappen,"@katieb.may ICH denke das ist Ansichtssache. Aber danke für deine Worte. Man muss nicht in allem ein Held sein und auch nicht immer gegen alles kämpfen. Jeder so wie er es will und kann. Ein Held (althochdeutsch helido) ist eine Person, die eine Heldentat, also eine besondere, außeralltägliche Leistung vollbringt. Dabei kann es sich um reale oder fiktive Personen handeln, um Gestalten der Geschichte, aber auch aus Legenden oder Sagen. Seine heroischen Fähigkeiten können von körperlicher Art (Kraft, Schnelligkeit, Ausdauer usw.) oder auch geistiger Natur sein (Mut, Aufopferungsbereitschaft, Kampf für Ideale, Tugendhaftigkeit oder Einsatzbereitschaft für Mitmenschen). Ich denke das Wort Held ist auch Ansichtssache. Für was setzt du dich denn ein?",2021-05-16T11:01:11.000Z,4 likes,273,https://www.instagram.com/p/CO5yZnjnqE_/,comments1897514232024037253.csv
229,196,mvb_ig,Was ein unglaubliches Projekt. Mit Abstand das Beste was ich je bei Social Media mitgemacht habe. Habe bei der Hakenkreuz Flagge direkt Gänsehaut bekommen. Du und alle andern Widerstandskämpfer seit unsterbliche Helden,2021-05-07T16:02:56.000Z,1 like,-,https://www.instagram.com/p/COkOXbZnnGK/,comments-4527056192393533099.csv
9,8,ein_echter_bochumer_junge,"@ichbinsophiescholl Wird Eure Geschichte nach Sophies Tod sofort beendet oder wird die Seite noch weiter geführt? Ich würde vorschlagen die Geschichte jedes Jahr zu wiederholen, damit soviele Menschen wie möglich über die Helden der weißen Rose erfahren! Ganz tolle Arbeit von Euch! Danke schön! ❤️❤️",2021-10-17T15:00:58.000Z,5 likes,-,https://www.instagram.com/p/CVIBwloMME-/,comments-8957263610205034977.csv
68,69,katharina.helling,"„München, 1.2.1943
Lange habe ich nichts mehr eingetragen, aber die Zeit läuft so dahin und fordert täglich von uns Neues. Der Kampf im Osten geht mit unerbittlicher Härte weiter. Wir hören täglich vom Heldenkampf der Soldaten in Stalingrad, die sich gegen 1000 fache Übermacht halten, die sich opfern um die russischen Truppen hier festzuhalten. Auch an den anderen Frontabschnitten geht der Kampf weiter. Wenn wir auch manchen Stützpunkt aufgeben müssen, so werden wir dennoch siegen und der Endsieg unser sein. Um dieses Ziel zu erreichen, wurden Männer und Frauen vom 16.-65. bezw. 17.-45. Lebensjahr zum Totalen Kriegseinsatz aufgerufen. Wer weiß, wie lange wir noch in der Schule sind, freudig werden wir aber die Pflichten aufnehmen, weil wir wissen, daß es notwendig ist. Ich habe mich heute zur Partei gemeldet in die ich am 20.4. 43 aufgenommen werde. Zur Zeit arbeite ich in der G.D. Inspektion des Bannes mit. Ich muB Meta M. vertreten und sie in der G.D. Arbeit unterstützen. Auch heute abends werde ich ihr helfen.

München, 3.2.1943
Stalingrad ist heute gefallen. „Getreu ihrem Fahneneid bis zum letzten Atemzug haben diese Männer ausgehalten, haben 6 russische Armeen aufgehalten und über 300 000 Russen vernichtet. Das Ende der ruhmreichen 6. Armee war ein großes Opfer, aber es ist nicht umsonst gebracht worden. Stalingrad wird jetzt über unserer Arbeit stehen als Fanal zur Tat. Die 5. Armee ist nicht tot, die Divisionen der neuen Armee sind im Entstehen: es lebe die 6. Armee.“
〰️
Quelle: „Kriegstagebuch einer jungen
Nationalsozialistin - Die Aufzeichnungen Wolfhilde von Königs 1939–1946.“ Herausgegeben von Sven Keller.
(Schriftenreihe der Vierteljahrshefte für Zeitgeschichte - Band 111. Im Auftrag des Instituts für Zeitgeschichte München - Berlin
Im OpenAccess über de Gruyter verfügbar - mit ausführlichem wissenschaftlichem Kommentar/Einordnungen.

Wolfhilde von König ist 1925 in München geboren.

Sie engagiert sich ab 1936 bei den JM (Jungmädel), danach im BDM bis zum Alter von 18 Jahren. Sofort nach Kriegsbeginn, am 4. September 1939 war der erste Arbeitseinsatz der 13-Jährigen, für den Brandschutz Sandsäcke mit Isarsand zu füllen.",2022-02-04T08:07:05.000Z,16 likes,-,https://www.instagram.com/p/CZjD_W8sW3U/,comments1702555408646193045.csv
40,41,sockentantesandra,"Euer Format ist so, so spannend! Wenn man (ich!!) doch das Ende nicht kennen würde 😭 Wobei, egal, ich fiebere immer wieder mit und frage mich, ob ich diesen HELDENMUT aufbrächte... 🤔🤷🏾",2021-07-27T15:58:10.000Z,5 likes,-,https://www.instagram.com/p/CR1bIroqkhw/,comments-715727811630513629.csv
555,392-9,susanne_reichling,"@kieferbruch_jenny wow angeschaut. Ausgerechnet die Bild Zeitung!
Ja vielleicht wird etwas zuviel Kult gemacht. Mein Opa und Großonkel haben bereits 1933 in Nürnberg eine in Tschechien gedruckte essbare Zeitung der Sozialisten verteilt. Meinen Großonkel hat die gestapo bei einer Hausdurchsuchung verhaftet da bei ihm die Zeitungen gelagert waren. Nach Gefängnis kam er 1940 ins KZ. Dort hat er die die medizinischen Versuche Himmlers sabotiert und damit 100en das Leben gerettet. Nico Rost: goethe in Dachau. Ein Buch das der holländische Inhaftierte Journalist in der Krankenhaus Baracke schrieb. Mein Großonkel Heinrich Stoehr hat ihn und andere dort versteckt. Ihm gab er Papier und Stifte. Alles immer unter Lebensgefahr! Es gibt Helden deren Geschichten erst jetzt erzählt werden wie ihn.",2021-05-12T16:46:03.000Z,18 likes,392,https://www.instagram.com/p/COxwoSwHdHR/,comments-3841425231202392375.csv
136,124,karinarughoeft,"Danke Sophie und deine anderen Helden!!! Ihr habt für uns gekämpft. Mega tolle Vorbilder, die wir niemals vergessen sollte. 🕊️",2021-05-09T03:02:16.000Z,0,-,https://www.instagram.com/p/COnXOjgHo4O/,comments-1380966327770057628.csv
8,6,_.ma._rco_,"So viel wahres @ichbinsophiescholl du bist so mutig und sprichst die Wahrheit so rein aus. Dein Vater ist sicher einer der stolzesten Männer die es gibt. So fantastische Kinder / wenn er nur wüsste was für Helden der Deutschen Geschichte aus auch werden. 🥲 Die Welt bräuchte viel mehr Geschwister Scholl nicht nur in Deutschland. Unsere Freiheit und Demokratie ist auch euer Verdienst. Es wäre für mich interessant was Sofie und Hans von der heutigen Zeit halten. Denn die kleinen Probleme die wir heute haben sind nichts im Vergleich zu den massiven Verbrechen an der Menschheit von damals. 🤷‍♂️ Möge Gott euch und Eueren lieben einen besonderen Platz an seiner Tafel geben. Heute schauen die Menschen filme über Superhelden anstatt Filme über die Geschwister Scholl oder Claus Schenk Graf von Stauffenberg die haben wirklich sich für was eingesetzt. Entschuldige den Roman aber ich bin von euerer Aktion hier so begeistert, da leider viel zu wenig junge Menschen sich mit solchen Sachen beschäftigt. Vergessen ist der schlimmste Nährboden für die Nazis denn genau das gibt Parteien wie der AfD Aufschwung. Leider. Zu manchen Zeiten braucht man eine
„la rose blanche“ 😔",2021-08-09T22:59:22.000Z,5 likes,-,https://www.instagram.com/p/CSWsPu8MSZ_/,comments3966630566210925360.csv
0,1,barbelholst,Diese Menschen sind nicht umsonst gestorben;denn sie werden uns als Helden immer in Erinnerung bleiben!Bärbel Holst.,2022-03-08T17:54:54.000Z,1 like,-,https://www.instagram.com/p/CaUTx0csioE/,comments-3307411921241262376.csv
55,56,wassermannkoenig,"Mit euch allen gibt es wahre, deutsche Helden, nach denen Straßen, Plätze, Schulen benannt werden sollten! Ihr seid einer der (wenigen) Gründe, auf dieses Land stolz zu sein! Viel mehr sogar als Stauffenberg, Hofacker, etc. Keinen Fussbreit dem Faschismus!",2022-02-23T18:50:27.000Z,2 likes,-,https://www.instagram.com/p/CaUTx0csioE/,comments-3307411921241262376.csv
