,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
162,95,ichbinsophiescholl,"#TeamSoffer In der Nacht vom 9. auf den 10. November fanden in Deutschland staatlich organisierte Pogrome gegen die jüdische Bevölkerung statt. Die heutige Bezeichnung dafür ist Reichspogromnacht. Pogrom bedeutet Ausschreitungen gegen nationale, religiöse oder ethnische Minderheiten. Zeitzeugenberichte finden sich auf Youtube beim Zeitzeugen-Portal unter dem Stichwort ""1938: Die Pogromnacht – 9. November"".

Organisiert wurden die Pogrome von den Nationalsozialisten, die als Vorwand das Attentat auf einen deutschen Diplomaten in Paris durch einen polnischen Juden nutzten. Dieser hatte darauf aufmerksam machen wollen, dass durch deutsche Politik Tausende polnische Jüdinnen und Juden im Grenzland zwischen Deutschland und Polen ohne jegliche Versorgung festsaßen und in keines der Länder einreisen durften. Darunter waren auch die Eltern des Attentäters.

Am 9. November hielt Goebbels eine Hetzrede, Trupps von SA und SS begannen in jener Nacht sogenannte “Aktionen” durchzuführen. Deutsche Bürger:innen beteiligten sich an den Pogromen, sahen weg, sehr wenige halfen Verfolgten. Hier zeigte sich, wie sehr Antisemitismus in der deutschen Bevölkerung verbreitet war.
Als sogenannte “Sühneleistung” für die Sachschäden mussten deutsche Jüdinnen und Juden eine Milliarde Reichsmark Strafe zahlen.

Ca. 1.300 jüdische Menschen starben während oder in Folge der Pogrome, die Hälfte aller Synagogen in Deutschland wurde beschädigt oder zerstört und am 10. November wurden mehr als 30.000 Juden (ausschließlich Männer) in Konzentrationslager verschleppt. Mehr Informationen zum Thema findet ihr bei der Bundeszentrale für Politische Bildung (bpb.de) oder beim Lebendigen Museum Online (dhm.de/lemo/) wenn ihr nach dem Datum ""9.11.1938"" sucht.",2021-11-09T18:30:47.000Z,403 likes,-,https://www.instagram.com/p/CWEK2fXMuwx/,comments850110884387814236.csv
5,3-3,polterrick,"@polterrick als ich von eurer Idee las, hielt ich die für gut. Die Umsetzung stinkt mir nur. V.a. wenn man hier dieses Verklären und Täter-zu-Opfer-drehen Geseier lesen muss. Ihr breitet hier nicht historischem Lernen die Bühne, sondern gebt dem falschen politischen Lager hier eine Bühne sich ein neues Narrativ zu spinnen.",2022-02-21T22:11:57.000Z,2 likes,3,https://www.instagram.com/p/CTPE6WSMqHO/,comments7112534007855354463.csv
16,17,wakki01,"Ich finde es sehr gut, dass ihr an dieser Stelle an den unglaublichen Mut Einzelner gegen das Naziregime erinnert. Die Mehrheit damals waren wohl doch eher Mitläufer oder Täter, auch wenn man das aus heutiger Sicht sicherlich schwer beurteilen kann. Viele wollten sicherlich einfach nur überleben.",2022-01-13T15:03:39.000Z,1 like,-,https://www.instagram.com/p/CYqTCFnMfeo/,comments-7096531823970314533.csv
14,13,jasminzpix,"Ich kenne einen mittlerweile 101-jährigen, der damals ans Eismeer musste, auch als Sanitäter. Eigentlich hat er ""nur"" eine Lehre als Drogist... Er meinte, als Sani hätte man einen Vorteil: wenn man, wie er, im OP eingeteilt ist hat man's immerhin warm",2021-07-14T20:05:54.000Z,0,-,https://www.instagram.com/p/CRT2q8XMMke/,comments-3337212455704306646.csv
95,53-4,christian_gunny,@moritz.werthschulte Das er sich dann trotzdem kurz hinter der Front befindet ist nicht schlimm?? Auch Sanitäter sind haufenweise gefallen....,2021-07-14T16:09:41.000Z,34 likes,53,https://www.instagram.com/p/CRT2q8XMMke/,comments-3337212455704306646.csv
96,53-5,moritz.werthschulte,@christian_gunny Was die Gefährlichkeit angeht hast du natürlich Recht. Ich hatte allerdings mal gegoogelt und diese Studentenkompanien sind wohl in Feldlazaretten mindestens 10 km hinter der Front eingesetzt worden. Da kommt mir das Risiko eher überschaubar vor. Gefallen sind ja eher Kampfsanitäter.,2021-07-14T16:16:39.000Z,0,53,https://www.instagram.com/p/CRT2q8XMMke/,comments-3337212455704306646.csv
248,90-3,jenniferniklas,"ich kenne einige Geschichten von meiner Oma aus dem Krieg, aber keine von meinem Opa, außer dass er Pferde gepflegt hat, vor Stalingrad eine Lungenentzündung bekam und dann nach irgendwo weit weg in ein Krankenhaus kam. Ich habe meine Großeltern gemeinsam zu ihrer Migrationsgeschichte per Video befragt. Über den Krieg hat er sich nur mit meinem Stiefopa unterhalten, und da haben wir die beiden in Ruhe alleine reden lassen und sind gar nicht auf die Idee gekommen das aufzunehmen. Klar war da Druck, ich kann nicht sagen, wie der Anteil der jenigen war, die freiwillig oder erzwungen dort hin sind. Mir ist nur wichtig, dass es keine Verherrlichung gibt (Das waren ja keine Helden sondern eher Kanonenfutter bis Täter) und dass wir, in ganz Europa, den rechtsradikalen Populismus besser in den Griff bekommen. Kipppunkte gibt es auch in Gesellschaften. Aber ich seh uns auf einem guten Weg, und dieser Account als einen aufklärenden, spannenden und unterhaltsamen Beitrag auch die jüngeren Generation mitnehmen in eine schuldfreie Verantwortungskultur. Damit ""nie wieder"" nicht zur Floskel wird.🙌",2021-05-22T21:53:15.000Z,1 like,90,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
72,42-3,heikegumz,"@katrinkiesewetter Hitler war kein ""Einzeltäter"": Die NSDAP war mit 33,1% der Stimmen die deutlich stärkste Partei bei den letzten freien Wahlen 1932 - ihre politischen Ziele waren da kein Geheimnis. 7,7 Mio Deutsche waren 1943 Mitglieder der NSDAP; mind. 250.000 SS-Leute waren für den Holocaust verantwortlich; ein riesiges Verwaltungs- und Justizsystem sorgte für die Umsetzung der mörderischen Politik; 10 Mio Wehrmachtssoldaten waren beim als Vernichtungskrieg geführten Ostfeldzug beteiligt, bei dem – u.a. durch massive Kriegsverbrechen auch gegenüber Zivilbevölkerung und Kriegsgefangenen – 27 Mio Sowjets ermordet wurden. Hitler allein hätte das nicht ""ge-schafft"".",2021-09-30T22:51:24.000Z,5 likes,42,https://www.instagram.com/p/CUclbiQsezP/,comments1431119132924083735.csv
7,7,alexp.3005,"Nimmt langsam geschichtsrevisionistische Züge an. Einordnung fehlt: Die Deutschen waren Täter, keine Opfer.",2021-06-30T18:58:33.000Z,3 likes,-,https://www.instagram.com/p/CQtcnzhsjDH/,comments-4138837821188628794.csv
20,19,lumi.ne.szenz,"Diese Perspektive mit einzubringen finde ich sehr gut und auch wichtig. Es gibt nicht nur „die bösen Deutschen, die den Krieg angefangen haben und nun alles Elend verdient haben“. Ja, Deutschland hat den Krieg angefangen und es wurden durch Deutsche unfassbar schlimme, unvorstellbar grausame Dinge getan…das sollte unbestritten sein und ein Mahnmal in unser aller Köpfe. Doch es gibt auch noch eine andere Seite und Leid und Elend der deutschen Bevölkerung. Auch unsere Großeltern haben furchtbares erlebt. Meine Oma z.b hat - wie so viele - ihr zuhause und einen Großteil ihrer Familie in dieser grausamen und irrsinnigen Zeit verloren. Sie hat unvorstellbares Leid erlebt und auch sie war - obwohl Deutsche - ein unschuldiges Opfer. Sie hat mir Zeit Lebens von dieser Zeit erzählt, erzählt was man als Zivilist im Krieg wusste, ahnte und vermutete und wie man sich einen Reim machen musste auf völlig unterschiedliche Informationen. Sie erzählte von Angst, wie sie alle 8 Onkel und ihren Vater in Stalingrad verlor, obwohl jeder von diesen das Regime verachtete, sie erzählte davon wie sie nach dem Krieg von russischen Soldaten missbraucht wurde und wie sie dennoch den Hass dieser Soldaten verstehen konnte, sie erzählte von Wahllosen Erschiessungen am Straßenrand, von der Bombennacht in Dresden, von unzähligen Luftangriffen, von einer Flucht zu Fuß quer durch Deutschland, von Hunger und Verzweiflung, davon wie Soldaten aus Vergeltung ihr zuhause niederbrannten und wie sie auf der Flucht von ansässigen Bauern verjagt und beschimpft wurde. Und immer sagte sie: „Wer konnte den Soldaten den Hass auf uns verdenken? Wir hatten so viel Leid in ihr Land gebracht, sie hatten Familien und Heimat verloren“
Wir alle sollten verstehen, dass es im Krieg keine Sieger gibt, sollten verstehen, dass Krieg Leid und Grausamkeit auf allen Seiten bedeutet und auch, dass nicht alle Deutschen Nazis waren, die all das Leid verdient hatten. Wir sollten die Gesamtheit betrachten und verstehen, denn dies ist wichtig um solche Entwicklungen zu erkennen. Wenn man nur eine schwarz-weiß Betrachtung macht und nur in gut/Opfer und böse/Täter aufgrund z.B. Nationalität einteilt, dann ist das nicht richtig.",2021-06-30T10:33:27.000Z,7 likes,-,https://www.instagram.com/p/CQtcnzhsjDH/,comments-4138837821188628794.csv
202,155,carumcarvis,"Finde eure Narrative an dieser Stelle sehr problematisch. Wie man an diesen Kommentaren sieht, ist das Risiko einer Täter-Opfer-Umkehr hoch. Ich verstehe das Konzepts dieses Accounts, aber es sollte nicht vergessen werden. Die Deutschen haben Hitler aktiv an die Macht gebracht und an der Macht gehalten. Holocaust, Angriffskriege, etc - das war kein Geheimnis. Jetzt werden die Kölner bedauert, obwohl auch diese aktiv unterstützt haben. Gleichzeitig werden Deportationen und zb die Besatzung und Bombardierung anderer Städte, wie zb Leningrad vollkommen ausgeblendet. Mit viel Pech endet man damit beim Geschichtsrevisionismus.",2021-06-29T16:41:50.000Z,82 likes,-,https://www.instagram.com/p/CQtcnzhsjDH/,comments-4138837821188628794.csv
224,155-22,reggie.020984,"@zuagroastebayrischeschwaebin keine Sorge, ich fühle mich nicht angegriffen. Und ich verstehe deinen Standpunkt und teile ihn in jeder Hinsicht. Mein Punkt war eher der, dass von der Gefahr einer Täter-Opfer-Umkehr im Ausgangskommentar die Rede war. Und das hört sich für mich so an: ""die Deutschen haben Hitler an die Macht gebracht und ihn unterstützt, deshalb sollten sie sich jetzt nicht wundern, dass sie bombardiert werden"". Aber ich glaube, dass ist das generelle Problem an dem Format Social Media und das Thema ist natürlich zu komplex für Kommentarspalten. Außerdem ist bei Geschriebenen ja immer das Problem mit der Interpretation 🤷",2021-06-30T08:49:02.000Z,2 likes,155,https://www.instagram.com/p/CQtcnzhsjDH/,comments-4138837821188628794.csv
257,167-4,daswillman,"Ja, ja, ja! Dieser Account scheint gefühlt nur dazu da zu sein, um das Mitleid mit den ""armen deutschen"" zu fördern und darzustellen wie arm alle dran waren. Like that's what this society really needed. Wo sind die Geschichten von jüdischen Widerstandskämpfer*innen? Von BIPOC? Brauchen wir wirklich noch mehr Mitgefühl mit Mittäter*innen?",2021-06-29T22:11:50.000Z,15 likes,167,https://www.instagram.com/p/CQtcnzhsjDH/,comments-4138837821188628794.csv
342,246,the_fortunation,"An der juristischen Fakultät wurde damals gelehrt, mögliche Straftäter an der Kopf- und Gesichtsform zu typisieren. Gut, dass das vorbei ist!",2021-05-11T15:25:23.000Z,37 likes,-,https://www.instagram.com/p/COvMLLpn5pI/,comments-2041353748293571230.csv
343,246-1,marcel_bumaye,@the_fortunation Wobei die Tätertypenlehre immernoch in Formulierungen des heutigen StGB zu finden ist. Siehe § 211 StGB,2021-05-11T15:29:04.000Z,3 likes,246,https://www.instagram.com/p/COvMLLpn5pI/,comments-2041353748293571230.csv
345,246-3,the_fortunation,"@marcel_bumaye Oder darauf, dass nicht der Mord als solches benannt ist, sondern „der Mörder“, also der Täter?",2021-05-11T15:34:09.000Z,5 likes,246,https://www.instagram.com/p/COvMLLpn5pI/,comments-2041353748293571230.csv
346,246-4,marcel_bumaye,"@the_fortunation Genau. Dass von dem Mörder als Tätertyp gesprochen wird. Die Formulierung ist, meine ich, um 1941 rum entstanden",2021-05-11T15:36:13.000Z,4 likes,246,https://www.instagram.com/p/COvMLLpn5pI/,comments-2041353748293571230.csv
347,246-5,biancaausbremen,@marcel_bumaye In dem Paragraphen sind Tatbestandsmerkmale eines Mordes genannt. Was hat das mit „Tätertypenlehre“ zutun?,2021-05-11T15:44:49.000Z,4 likes,246,https://www.instagram.com/p/COvMLLpn5pI/,comments-2041353748293571230.csv
349,246-7,marcel_bumaye,"@biancaausbremen Das wurde damals eben so formuliert. Man ging davon aus, dass es verschiedene Tätertypen gibt. Wie eben den Mörder. Also man wird geboren und ist Mörder, Dieb, was auch immer. Heutzutage wird das anders gesehen und es ist nur Formulierungssache, aber an dieser übrig gebliebenen Formulierung sieht man, wie zu der Zeit gedacht wurde",2021-05-11T15:51:36.000Z,2 likes,246,https://www.instagram.com/p/COvMLLpn5pI/,comments-2041353748293571230.csv
72,56-2,tinlemar,"@ichbinsophiescholl Liebes #TeamSoffer Vielen Dank,dass Ihr Euch die Mühe macht zu antworten. Leider macht es Eure Erklärung in meinen Augen nicht besser. Bei dem Holocaust handelt es sich um einen historischen Fakt, der in all seiner Grausamkeit und in der Täterverantwortung belegt ist. Es gibt meiner Meinung nach nichts daran, auf das man, auch in einem fiktiven Szenario, mit abgeschwächten Formulierungen hinleiten muss. Die begangenen Verbrechen zu benennen ist Teil unserer Verantwortung.",2021-10-19T19:32:41.000Z,11 likes,56,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
143,115,heikegumz,"Noch ein Kommentar zur Story und der Aussage: ""Fritz hat geschrieben, dass sein Kommandeur von der Ermordung aller Jüdinnen und Juden Russlands redet und es gutheißt. Gott, steh uns bei!""
Warum sollte Gott (wenn es einen gibt) ausgerechnet ""uns"", d.h. dem Volk der Täter*innen beistehen? Oder äußert ""Sophie"" hier die Sorge vor Vergeltung durch die angegriffenen Länder, deren Bevölkerung von Deutschen gequält und ermordet wurde?
Ist es so gemeint?",2021-10-15T19:16:31.000Z,14 likes,-,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
145,115-2,heikegumz,"@ mannimel Ja. Aber dann bleibt es traurig, dass ""Sophie"" sich diesen Beistand ausschließlich für sich selbst und ein ""uns"", also das Volk der Täter*innen wünscht - nicht für die gequälten und ermordeten russischen Jüdinnen und Juden.
Es kann sein, dass Sophie Scholl so egoistisch war - ich weiß es nicht, das muss vllt. das #TeamSoffer beantworten, das ihr diese Worte in den Mund gelegt hat.
Es ist aber m.E. bitter, weil über diese Formulierung eben auch bei den Follower*innen, an die sich dieses Projekt wendet, vor allem Mitgefühl mit den Ängsten der Täter*innen angeregt wird.",2021-10-15T19:34:27.000Z,9 likes,115,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
147,115-4,heikegumz,"@ mannimel Ja. So könnte man es vllt. deuten, wenn man als ""uns"" alle Menschen aller Länder versteht. Das war nur nicht mein erster Leseeindruck, weil vorher differenziert wird und keine Weltgemeinschaft angedeutet. Daher hätte ich es so gemeint war und wenn schon die Täter*innen in die Bitte um göttliche Unterstützung mit einbezogen werden sollen - gut gefunden, es wirklich sehr deutlich zu machen, dass diese Bitte für alle gilt. So wie es jetzt formuliert ist, klingt es für mich zynisch, in einem Moment, in dem mein eigenes Leben nicht bedroht ist und ich von der Ermordung anderer erfahre, erst mal um göttliche Unterstützung für mich zu bitten...und ggf. für meine aktuell mordenden Mitbürger*innen.",2021-10-15T19:59:11.000Z,9 likes,115,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
163,115-20,mannimel,"@heikegumz woraus ließt du denn, dass sie den ""Tätern ein Gott bewahre"" wünscht? Das steht da mit keiner Silbe. Oder siehst du Sophie Scholl als Täter?",2021-10-15T21:36:52.000Z,0,115,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
188,115-45,heikegumz,"@schwarzdu Die Worte, die ich hier anschaue, stellen kein Originalzitat von Sophie Scholl dar. Es ist gesichert, dass sie von der massenhaften Tötung der Juden wusste – bzgl. ihrer Haltung dazu existieren m.E. keine Dokumente, so dass es sich hier um einen von der Redaktion verfassten Ausruf handelt. Deswegen auch meine Frage an #TeamSoffer, ob sie damit den Eindruck erwecken wollten, dass z. B. Sophie Scholl – wie viele Attentäter des 20. Juli – u.a. auch durch Angst vor der Rache der von Deutschland gequälten Völker motiviert war bzw. ob es Hinweise darauf gibt. Die Frage wurde bislang nicht beantwortet.",2021-10-17T11:10:25.000Z,3 likes,115,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
191,115-48,heikegumz,"@ichbinsophiescholl Vielen Dank für die Antwort! Ich verstehe, dass man diesen Ausdruck so interpretieren kann. Worauf ich hinweisen wollte, war, dass er auch anders verstanden werden kann: Zumindest für mich klang es unpassend, wenn ""Sophie"" in einem Moment, in dem sie von Gräueltaten berichtet, die ""ihr Volk"" (und ihr Freund) anderen Menschen antun - zuerst mal ein Stoßgebet für sich selbst spricht. Oder zumindest eins, das sich und die Täter mit einbezieht.
Mag auch daran liegen, dass mir der Ausdruck als Gebet nicht so geläufig ist, dass ich es nicht als Fürbitte für eine ""Weltgemeinschaft"" o.ä. verstanden habe. Und damit wirkte es – auf mich subjektiv - wie eine Einladung an die Viewer*innen selbst in Anbetracht des Leids, das wir bzw. unsere Vorfahren über andere Menschen gebracht haben, vor allem Mitgefühl mit ""uns"" bzw. stellvertretend für uns mit der ""arischen"" deutschen Sophie Scholl zu haben. Aber, wie gesagt, wenn es anders gemeint war – vllt. einfach ein weiteres Mal die Bitte, bei solchen Themen besonders achtsam zu formulieren.",2021-10-19T20:41:39.000Z,2 likes,115,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
233,125,heikegumz,"Weil man die Stories noch nicht kommentieren kann, hier:
Die dort getätigte Aussage, ""Hitler macht den Juden das Leben sehr schwer"" ist in mehrfacher Hinsicht eine geschichtsrevisionistische Aussage, mit der die historische Verantwortung und aktive Täter*innenschaft und Beteiligung großer Teile der deutschen Bevölkerung an den Verbrechen der NS-Zeit verleugnet wird: Hitler war kein ""Einzeltäter"" – er ist von einem Drittel der Deutschen gewählt worden, die Mehrheit hat seine antisemitische Politik gutgeheißen und/oder unterstützt. Unzählige waren (Mit-)Täter*innen der an den Juden verübten Verbrechen.
Auch die Aussage, dass Juden ""das Leben sehr schwer gemacht"" wurde – ist extrem verharmlosend im Kontext von Entrechtung, Enteignung und schließlich Ermordung.",2021-10-15T18:58:44.000Z,50 likes,-,https://www.instagram.com/p/CVDv_igDnPI/,comments-255802405985239899.csv
