,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
27,19-4,herstory_pod,"@ichbinsophiescholl Ich hoffe ernsthaft, ihr habt versehentlich den falschen Account getaggt. @frauenvondamals ist hier niemanden angegangen, sondern hat auf fehlenden Kontext hingewiesen oder ihn selbst eingebracht. Um es einmal ganz klar zu sagen: Niemand von uns hat hier gepöbelt, beleidigt oder ist Follower:innen unsachlich angegangen. Niemand von uns kritisiert Follower:innen, weil sie etwas nicht wissen.
Im Gegenteil: wir unterstützen eure Arbeit hier, indem wir - in unserer Freizeit - helfen, historisch einzuordnen und Kontext zu liefern. Kontext, den ihr nach wie vor nur zögerlich liefert, was immer wieder dazu führt, dass Nachfragen und verzerrte Wahrnehmungen entstehen: zu Fritz’ Rolle als Berufsoffizier in der Wehrmacht, zu Sophies angeblichem Selbstbild als „Buabmädle“, dazu, wie viel das deutsche Volk während des NS wusste, zur Frage nach der Urheberschaft der gezeigten Zeichnungen. 
Dass eure Antwort - so sie sich auf unsere Stimmen bezieht - suggeriert, unsere Interaktionen hier führten zu einem Klima der Angst in den Kommentaren, finde ich bestürzend. Mit Blick auf die historische Zeit, die ihr laut eigener Aussage „aus den Geschichtsbüchern ins Hier und Jetzt holt“, finde ich das ehrlich gesagt sogar zynisch.
Außerdem von Privilegien zu sprechen und zu suggerieren, dass Kritiker:innen sich hier über andere Follower:innen erheben, ist eine vermessene Annahme - die ihr außerdem selbst macht: Ihr wisst nichts über die vermeintlichen Bildungsprivilegien, die ihr Kritiker:innen hier unterstellt.
Was die Einzigartigkeit eures Projekts anbelangt: Die Redaktion hat sich für einen „radikal subjektiven“ Ansatz entschieden, der die historische Figur Sophie Scholl um fiktive Komponenten erweitert. Ein solcher Ansatz ist nicht einfach nur ein dramaturgischer Kunstgriff, sondern bringt Verantwortung gegenüber der historischen Person Sophie Scholl mit sich, die für das Projekt instrumentalisiert wird. Dass es bei einem Social-Media-Projekt (erst recht bei einem Projekt diesen Ausmaßes) zu Interaktion mit den Nutzer:innen kommt, ist kein Novum - auch nicht, dass nicht jede Interaktion pure Lobhudelei ist. Einzigartig finde ich, wie ihr derzeit damit umgeht.",2021-06-08T16:19:06.000Z,10 likes,19,https://www.instagram.com/p/CP0SHTyrOdC/,comments-1117551051760120097.csv
355,219-2,ttt_955a,"@marti_mlo Wir müssen ihnen helfen und die unschuldigen Kinder beschützen, die getötet und bombardiert werden. Jeder sollte sie unterstützen.",2021-05-14T18:11:04.000Z,0,219,https://www.instagram.com/p/CO3NpGSHm4S/,comments-7958830101172431688.csv
54,55,stocki_2018,"Auf keinen Fall ist das egoistisch! Irgendwoher muss man doch Kraft schöpfen und den Akku aufladen. Und ihr lebt schon am Limit - vor allem psychisch . Es ist so traurig, dass euer Mut und euer Einsatz nicht auch euch selber helfen wird und ihr kein freies Leben und eure Jugend erleben werdet 😥",2022-02-14T20:20:12.000Z,3 likes,-,https://www.instagram.com/p/CZ-GuPbMo96/,comments-2678958342471858313.csv
25,17-2,heikegumz,"@ulrikemunner Es gab die sog. ""Stillen Helden"" und natürlich ist die Zahl kaum korrekt zu ermitteln. Die israelische Holocaust-Gedenkstätte Yad Vashem hat bis heute mehr als 27.000 Frauen und Männer für diese Hilfsaktionen als „Gerechte unter den Völkern“ geehrt. Das wären ca. 0,034% der damaligen Bevölkerung. Das sind nicht wirklich viele, selbst wenn man davon ausgehen kann, dass noch einige dazu kommen, weil gerade wenn die Juden, denen geholfen wurde, nicht überlebt haben, diese auch nicht mehr von dem Hilfsversuch berichten können.

Das ändert natürlich nichts an auch meinem Respekt vor dem Mut dieser Menschen (von denen sich allerdings einige auch parallel am Eigentum der von ihnen Versteckten bereichert haben). Es ist nur eben eine Legende, dass in Wirklichkeit ganz viele Menschen versucht haben zu helfen.",2021-08-22T10:11:29.000Z,6 likes,17,https://www.instagram.com/p/CS1bkb8sZJn/,comments1630443717066312072.csv
44,36,jahuhu78,"Erinnerungen aufrecht erhalten. Auch wenn die heutige Generation nichts dafür kann, Sie können helfen, dass es in Ihrer Zukunft nicht in Vergessenheit gerät!❤️",2021-11-09T21:12:15.000Z,2 likes,-,https://www.instagram.com/p/CWEK2fXMuwx/,comments850110884387814236.csv
131,83-7,irmi_see,"@sn_brndt nee so genau kenne ich mich nicht aus mit der Geschichte das ich genau weiß wie das angefangen hat. Vielleicht kannst du weiterhelfen? Das ist aber auch gar nicht mein Punkt. Ich denke ja nicht das es heute ein Einzelfall ist. Ich denke nur das es zwei verschiedene Probleme sind. Das eine ist die problematische Tendenz zur diskrimination der Menschheit im allgemeinen (wenn man das als Beginn des Nationalsozialismus sieht dann hat er wohl am Beginn der Menschheit angefangen) und das andere ist eine systematische Diskriminier seitens des Gesetzes, ausgeführt durch die Executive. Ich bin dankbar das es heute zumindest hier in unserer Rechtsgebung immer ein Verbrechen ist Menschen physisches Leid zuzufügen.",2021-11-11T08:51:47.000Z,0,83,https://www.instagram.com/p/CWEK2fXMuwx/,comments850110884387814236.csv
1,2,matneupa,"Wie kann ich glücklich sein, wenn ich Brüder unglücklich weiß? Es war mir auch immer unverständlich (wenn ich den Fehler auch nur in meiner Unzulänglichkeit, sonst nirgendwo, suchte), dass der Lazarus im Schoße Abrahams dem durstigen Reichen in der Hölle einen einzigen Tropfen Wassers versagte. ... Für mich ist diese Frage schrecklich und ausweglos, vielleicht kann die Antwort darauf nur geglaubt werden – weil die Hölle ein ebenso großes Geheimnis ist wie der Himmel. Ich merke, dass mein Brief aus lauter „Vielleicht“ besteht. Kannst Du mir helfen, dieses Vielleicht zu beseitigen? Doch auch wenn es bestehen bleiben muss, bedeutet dies für mich oder von mir keinen Zweifel; warum sollte ich an einer Wahrheit zweifeln, bloß weil sie mir noch verborgen ist?

(Sophie Scholl, 9. Oktober 1942)",2021-10-10T06:38:40.000Z,0,-,https://www.instagram.com/p/CUzNglLjOGa/,comments-1366958349633190310.csv
15,6,gwen_gloeckchen,"Liebe Sophie. Das mit dem Vervielfältiger ist doof gelaufen, aber bitte bitte gib nicht auf! Du hast schon so viel getan, kannst Menschen mitreißen & motivieren. Und die weiße Rose verblühen zu sehen, wäre schrecklich. Wenn ich könnte würde ich helfen, aber ich wüsste auch nicht, wo ich so ein Ding her kriege... 🤔⁉️ Alles Liebe, Gwen Glöckchen 🍁🍂",2021-10-09T14:10:48.000Z,3 likes,-,https://www.instagram.com/p/CUzNglLjOGa/,comments-1366958349633190310.csv
21,15,dogs.agathe.skipp,Meine Freunde und meine Hunde helfen mir sehr,2021-11-12T18:45:39.000Z,1 like,-,https://www.instagram.com/p/CWLdz-ispLs/,comments-4958895408540558416.csv
72,42-2,heikegumz,"@ichbinsophiescholl ""Vor kurzem"", also Anfang Okt. 42 war Elisabeth gemeinsam mit ihrer Schwester Sophie 10 Tage in München, um Prof. Muth bei Aufräumarbeiten in seiner durch Luftangriffe beschädigten Villa zu helfen. Die ursprünglich geplante gemeinsame Fahrt der beiden in den Böhmerwald konnte nicht stattfinden, weil Elisabeth zu der Familie zurück musste, die sie als Familienhilfe unterstützte.
Ein weiterer ca. 10tägiger Besuch Elisabeths bei den Geschwistern in München findet Ende Januar 1943 statt.",2021-11-12T21:56:01.000Z,3 likes,42,https://www.instagram.com/p/CWLdz-ispLs/,comments-4958895408540558416.csv
42,43,katharina.helling,"Aus dem Tagebuch der Anne Frank:
„Mittwoch, 13. Januar 1943
Liebe Kitty!
Heute Morgen war ich wieder ganz verstört und konnte nicht ordentlich arbeiten. Wir haben eine neue Beschäftigung, nämlich Päckchen mit Bratensoße (in Pulverform) abfüllen. Diese Bratensoße ist ein Fabrikat der Firma Gies & Co. Herr Kugler kann keine Abfüller finden, und wenn wir es machen, ist es auch viel billiger. Es ist eine Arbeit, wie sie von Leuten im Gefängnis gemacht werden muss. Sie ist seltsam langweilig, und man wird ganz schwindlig und albern davon.
Draußen ist es schrecklich. Tag und Nacht werden die armen Menschen weggeschleppt, sie haben nichts anderes bei sich als einen
Rucksack und etwas Geld. Diese Besitztümer werden ihnen unterwegs auch noch abgenommen. Die Familien werden auseinander gerissen, Männer, Frauen und Kinder werden getrennt. Kinder, die von der Schule nach Hause kommen, finden ihre Eltern nicht mehr. Frauen, die Einkäufe machen, finden bei ihrer Heimkehr die Wohnung versiegelt, ihre Familie verschwunden. Die niederländischen Christen
haben auch schon Angst, ihre Söhne werden nach Deutschland geschickt. Jeder fürchtet sich. Und jede Nacht fliegen Hunderte von
Flugzeugen über die Niederlande zu deutschen Städten und pflügen dort die Erde mit ihren Bomben, und jede Stunde fallen in Russland
und Afrika Hunderte, sogar Tausende Menschen. Niemand kann sich raushalten, der ganze Erdball führt Krieg, und obwohl es mit den Alliierten besser geht, ist ein Ende noch nicht abzusehen.
Und wir, wir haben es gut, besser als Millionen anderer Menschen. Wir sitzen sicher und ruhig und essen sozusagen unser Geld auf. Wir
sind so egoistisch, dass wir über »nach dem Krieg« sprechen, uns über neue Kleider und Schuhe freuen, während wir eigentlich jeden Cent sparen müssten, um nach dem Krieg anderen Menschen zu helfen, zu retten, was noch zu retten ist.
⤵️",2022-01-13T09:45:36.000Z,25 likes,-,https://www.instagram.com/p/CYqTCFnMfeo/,comments-7096531823970314533.csv
75,46-3,philosoph95,"@a_buecherwurm Wäre er aktiv als Soldat eingesetzt wäre ich Ihrer Meinung, aber da er als Medizinstudent für die medizinische Versorgung zuständig war finde ich es wichtig das er geht. Denken Sie einmal an die vielen Verwundeten. Ich halte es als seine Pflicht als zukünftigen Arzt, dass er wenn Menschen sterben ihnen versucht zu Helfen.",2021-07-14T15:38:59.000Z,3 likes,46,https://www.instagram.com/p/CRT2q8XMMke/,comments-3337212455704306646.csv
110,53-19,moritz.werthschulte,"@inga.wolpers uationen helfen. Irgendwer muss die Patienten eben versorgen. Damals war es der Krieg, heutzutage ist es Covid-19. Sicher nicht das Gleiche, aber zumindest mit Ähnlichkeiten, was die Notwendigkeit einer schnellen Verfügbarkeit von zusätzlichem medizinischem Personal angeht.",2021-07-15T23:52:54.000Z,1 like,53,https://www.instagram.com/p/CRT2q8XMMke/,comments-3337212455704306646.csv
83,71,black_immortal_rose_,"Ich find es so traurig und furchbar was alles Passiert ist.. Weren wir alle wie Du Sophie wer die Menschheit: Freundlich, Nett, Hilfsbereit.. Du bist eine Tolle Person.. Es wurden sogar (ich war auf zwei/ und es gibt auch: Schwister Scholl Schule) Schulen nach dir Benannt.. Aber ich wusste nicht was alles passiert ist ich hoffe irgendwann kann ich auch Helfen so wie du❤️✨",2021-05-11T13:19:40.000Z,0,-,https://www.instagram.com/p/COsqM85qZx2/,comments6833525200870954952.csv
116,104,herman.koch.blog,"2 Sachen die mir besonders gut helfen 1. Meditation und wenn das nicht genug hilft, dann ein isoterisches Hörbuch.. relaxe sehr schnell und schlafe dabei schnell ein. Kann ich nur empfehlen 🙂",2021-07-07T20:41:20.000Z,2 likes,-,https://www.instagram.com/p/CRChS82qNxu/,comments-7210017667393689818.csv
614,505-6,roadtosix_,@mc._.micky dann erklärt doch was du meinst dann könnte man dir auch helfen,2021-05-09T20:41:34.000Z,8 likes,505,https://www.instagram.com/p/COqYF8OKIYE/,comments-4907282836930085199.csv
131,64,p.a.c.h.o.85,"Immerhin kannst du dir damit noch gut aushelfen, falls du kein Toilettenpapier hast, liebe Sophie ... und dann schön das ganze Drecksblatt in der Toilette runterspülen. Dafür ist es vielleicht noch gut genug 😏😎",2021-05-22T17:10:15.000Z,1 like,-,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
6,7,lyd.ia_lue,"Ich hätte ihm vielleicht einen Brief und einen getragenen Schal oder so geschickt. Klingt albern, aber den Geruch von einem Geliebten Menschen bei sich zu haben kann gegen Heimweh und Kummer helfen.",2022-02-02T17:00:27.000Z,1 like,-,https://www.instagram.com/p/CZeA_34MKb3/,comments-9132003869315721413.csv
28,29,__marisa.____,"Euer Abschied ist so traurig 😢 ich wünschte ich könnte Hans oder dir irgendwie helfen, dass er nicht nach Russland gehen muss...",2021-07-22T19:16:12.000Z,3 likes,-,https://www.instagram.com/p/CRo0-uOssou/,comments2179785680752607977.csv
35,36,jack_skelli_wood,"Ich finde es richtig super das er ihr das so aufzieht, manchmal vergesse ich richtig.., das es ,,nur"" gespielt ist. Es wirkt so real und bringt die Geschichte einfach näher. Dieses Gefühl ihr helfen zu wollen, Sophie unterstützen zu wollen oder einfach nur zu ,,warnen""... Ich weiß nicht ob ich so einen Mut gehabt hätte wie sie..! Ich bin ein großer Fan von dem Format und verpasse wirklich gar nichts.. Vielen Dank für dieses klare Bild, welches ich/ wir nie bekommen hätten in den normalen Geschichtsbüchern..! Danke für alles ❤️",2021-07-22T18:24:57.000Z,37 likes,-,https://www.instagram.com/p/CRo0-uOssou/,comments2179785680752607977.csv
259,167-6,stubifish,"@daswillman Mmmhhhh…. Vielleicht gibt es dazu später andere Projekte, sowie es in der Vergangenheit schon Multimediaprojekte zu diesem Thema gab. Wenn die Macher des Projektes so toll wäre wie Du, dann wären sie ja Du. Und vielleicht würde ein weniger herablassender Unterton bei einem produktiven Diskurs helfen.",2021-06-29T22:24:18.000Z,34 likes,167,https://www.instagram.com/p/CQtcnzhsjDH/,comments-4138837821188628794.csv
36,30,bibliothekiki,"Bleib dran und beweise ihm, dass er sich dir anvertrauen kann! Du kannst sicher helfen. Ps: Alex lächelt dich sehr nett an ;)",2021-05-24T18:29:46.000Z,39 likes,-,https://www.instagram.com/p/CPQbAoEK7zZ/,comments-8629519226769861694.csv
9,9,didi_simone,"Ich denke daran was im schlimmsten Fall passieren kann und mache damit meinen Frieden.Kurz stockt mir dann manchmal der Atem- aber das Bewusstsein, dass die Welt sich weiterdreht und sie mich noch nicht einmal dazu braucht und die Hoffnung ,dass in den dunkelsten Stunden jemand mit einer Fackel kommt um weiterzuhelfen, trägt mich.Das gilt für das Leben und darüber hinaus -in meinem Weltbild auf jeden Fall 😉",2021-07-18T11:43:39.000Z,1 like,-,https://www.instagram.com/p/CRcOWPMsPD3/,comments2421875500100512488.csv
29,27,kati_schwalbe,"Angst kann mir helfen, aktiv zu werden und nach Lösungen zu suchen. Und sie zeigt mir, was mir wichtig ist und wo ich schwach bin.",2021-07-18T06:28:13.000Z,1 like,-,https://www.instagram.com/p/CRcOWPMsPD3/,comments2421875500100512488.csv
31,29,kati_schwalbe,"Angst kann mir helfen, aktiv zu werden und nach Lösungen zu suchen. Und sie zeigt mir, was mir wichtig ist und wo ich schwach bin.",2021-07-18T06:14:52.000Z,2 likes,-,https://www.instagram.com/p/CRcOWPMsPD3/,comments2421875500100512488.csv
47,40-1,ichbinsophiescholl,@vali_sonnenblume Beten und Nähe zu Gott helfen mir auch über viele Probleme hinweg!,2021-07-19T18:43:42.000Z,4 likes,40,https://www.instagram.com/p/CRcOWPMsPD3/,comments2421875500100512488.csv
41,42,lyrikerin_dieseelenmuse,"Was versprechen sich die Menschen nur von all den Kriegen? Können die Kriegstreiber wirklich noch ruhig schlafen? Es ist einfach nur schrecklich für jene, die nicht helfen können und um ihre Liebsten bangen. Wie furchtbar müssen sich die Soldaten fühlen?",2021-12-07T13:23:50.000Z,4 likes,-,https://www.instagram.com/p/CXLoR6NsSdv/,comments4896300501853673977.csv
207,177-1,ichbinsophiescholl,"@mehmed.koenig Danke für deine lieben Worte, sie berühren mich sehr und helfen ein wenig. Auch wenn gerade nicht viel helfen kann.",2021-08-23T11:01:42.000Z,25 likes,177,https://www.instagram.com/p/CS6MvKtD91X/,comments6008866202857888736.csv
38,39,katharina.helling,"„Gestern“, am 16.02.1943, schrieb Sophie Scholl an Fritz Hartnagel einen Brief:
„An Fritz Hartnagel
München, 16.2.1943
Mein lieber Fritz!
Noch einen kurzen Gruß, bevor ich wieder in meine Vorlesungen laufe. Ich hatte es Dir ja, glaube ich, schon geschrieben, daß ich zehn Tage daheim war, um dort zu helfen. Diese Tage, obwohl ich nicht viel zu meiner eigenen Beschäftigung komme, tun mir immer wohl, und wenn es nur deshalb wäre, weil mein Vater sich so freut, wenn ich komme, und sich wundert, wenn ich wieder gehe, und weil Mutter um so tausend Kleinigkeiten besorgt ist. Diese Liebe, die so umsonst ist, ist für mich etwas Wunderbares. Ich empfinde sie als etwas vom Schönsten, was mir beschieden ist.
Die 150 km, die zwischen Ulm und München liegen, verändern mich dann so rasch, daß ich selbst erstaunt bin. Ich werde von einem harmlosen ausgelassenen Kind zu einem auf sich gestellten Menschen. Doch dieses Alleinsein tut mir gut, wenn ich mich auch manchmal nicht so wohl darin befinde, weil ich doch yon Menschen recht verwöhnt bin. Aber geborgen fühle ich mich erst dort, wo ich merke, daß eine selbstlose Liebe da ist. Und die ist doch verhältnismäßig selten.
Wie geht es Dir? Schon vierzehn Tage sind vergangen seit Deinem letzten Brief aus Stalino, und ich bin ein bißchen unsicher, wenn ich mich an Dich wende, weil ich nicht weiß, wie es um Dich steht, und welche Gefühle ich Dir entgegenbringen darf. Doch sei versichert, daß es immer die der Liebe und Dankbarkeit sind,
Deine Sophie“
〰️
Quelle: Hans Scholl, Sophie Scholl. Briefe und Aufzeichnungen. S. 291f",2022-02-17T09:37:29.000Z,42 likes,-,https://www.instagram.com/p/CaEs9JND-W1/,comments6629440316805375844.csv
82,83,fraunelja,"Es tut gerade so weh, dir hier zuzusehen, unvorstellbar, mitten drin zu sein. Kein Wort kann trösten, keine Umarmung helfen. Weiter machen, soweit es geht.",2021-07-23T08:12:42.000Z,5 likes,-,https://www.instagram.com/p/CRqYewTMy0b/,comments7752018637071955201.csv
121,29-93,fraunora.h,"@sinathequeen Wir möchten tatsächlich helfen, das Projekt zu entwickeln. Kritik ist kein Verriss. Die Dringlichkeit unserer Kritik ergibt sich aus dem, was ich hier in den Kommentaren lese und wie damit umgegangen wird. Und das zeigt einfach, dass sich eben nicht alle der Kontexte bewusst sind. Zum Beispiel das mantrahafte Wiederholen des Satzes, dass Sophie Scholl und die Menschen ihrer Zeit das ja alles nicht gewusst haben (konnten). Das ist schlicht falsch und historisch längst widerlegt. Es gibt zB Bilder, die zeigen, wie Menschen an den Zäunen von Lagern vorbeispazieren. Mit Kinderwagen. Sonntagsausflug. Diese Menschen wurden identifiziert und nach Ende des NS-Regimes gefragt, ob sie von den Lagern und den dort stattfindenden Misshandlungen gewusst hätten. Sie verneinten das. Dann hat man ihnen die Fotos vorgelegt ... Wir können nicht wissen, ob Sophie es gewusst hat (mitbekommen hat sie es, wie ja auch der Post zur Bücherverbrennung belegt). Aber es ist gut belegt, dass viele Menschen 1942 Bescheid wussten. Und so wie du in deinem insta-Feed bewusst zum Beispiel ertrinkende Menschen im Mittelmeer ausklammerst - stell dir vor wir erzählen in 70 Jahren deine Geschichte und sagen dann aufgrund deines insta-Feeds, du hättest das halt alles nicht gewusst, weil du nie darüber gepostet hast. So ähnlich ist das mit Tagebüchern. Es sind subjektiv gefilterte Dokumente. Der Filter wird erst durch den Kontext sichtbar. Und um mehr geht es nicht.",2021-05-21T07:57:19.000Z,5 likes,29,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
212,86,serina_gross,"gerade in so einer Zeit kann dich die Liebe aufheitern😊😘 gerade wenn er dich versteh , vllt kannst du ja mit ihm darüber reden was dich bedrückt oder die Sorge bereitet vllt kann dir ja seine meinung helfen 😊🥰 und tolles Konzept bin begeisterst 😘",2021-05-18T19:53:34.000Z,0,-,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
295,149,ryucop,"Ich war Soldat, freiwillig und aus Überzeugung. Manchmal muss man der Gerechtigkeit mit der Waffe helfen. Das Danke eines Kindes was Fußball spielen konnte und das Danke eines alten Mannes, dass wir seine Kirche schützten hat sich bei mir eingeprägt.
Ob Fritz damals auch eine andere Überzeugung hatte als er sich für den Dienst an der Waffe entschied? War ihm bewusst das er für Machtfantasien kranker Menschen herhalten musste? Ich würde gern mal in das Gespräch mit Zeitzeugen kommen, habe es aber leider nie verwirklichen können.",2021-05-18T17:49:37.000Z,12 likes,-,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
372,184-2,simon.mstks,"@oa_simon Ich hoffe, dass konnte zur Einordnung helfen😊😉",2021-05-18T18:28:22.000Z,0,184,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
6,6-1,ichbinsophiescholl,"@so_oder_auch_anders #TeamSoffer Sophie versteckt in ihrem Zimmer geheime Pläne und Dokumente. In unserer Erzählung ist Herr Leutenberg der Blockwart in der Nachbarschaft der Scholls und spioniert die Familie aus. Er hat sich anscheinend unter dem Vorwand, helfen zu wollen, Zugang zur Wohnung verschafft. Da es schwer zu sagen ist, wem man vertrauen kann, muss auch die andere Besucherin die Wohnung verlassen.",2021-10-17T11:27:03.000Z,24 likes,6,https://www.instagram.com/p/CVF__6wMv1R/,comments8181461078210489043.csv
44,31,ava.santimea,"auch die Psyche ist ernstzunehmen, sie ist sehr eng mit dem Körper verbunden! passt auch auf euch selbst auf, ihr könnt nur helfen, wenn ihr selber stabil seid! gute Besserung und viel Kraft euch allen ❤️",2021-10-16T16:37:03.000Z,10 likes,-,https://www.instagram.com/p/CVF__6wMv1R/,comments8181461078210489043.csv
37,34-1,philicious_philici,"@bin_der_ro haha, das kenne ich! Zur genaueren Lokalisierung helfen auch Angaben wie „mittig zwischen Hamburg und München“ 😂",2021-08-14T19:54:58.000Z,2 likes,34,https://www.instagram.com/p/CSjVcYPjgQi/,comments3055831516415967061.csv
64,65,katharina.helling,"München, 14. 2. 1943
Eben komme ich von der G.D. Wiederholungsstunde nach Hause. Zwei Studentinnen sprachen über gesunde Ernährung und Körperpflege. Doch dann kam die Eröffnung dessen, was ich schon von Sonntag her wußte. Wir durften uns zum freiwilligen Krankenhauseinsatz melden. Der „Kollege“ und ich waren die ersten. Wir freuen uns schon ganz unbändig darauf. Daß wir fest schaffen und lernen müssen, ist klar, aber das Schönste ist doch: „wir helfen“
〰️
Quelle: „Kriegstagebuch einer jungen
Nationalsozialistin - Die Aufzeichnungen Wolfhilde von Königs 1939–1946.“ Herausgegeben von Sven Keller.
(Schriftenreihe der Vierteljahrshefte für Zeitgeschichte - Band 111. Im Auftrag des Instituts für Zeitgeschichte München - Berlin
Im OpenAccess über de Gruyter verfügbar - mit ausführlichem wissenschaftlichem Kommentar/Einordnungen.

Wolfhilde von König ist 1925 in München geboren.

Sie engagiert sich ab 1936 bei den JM (Jungmädel), danach im BDM bis zum Alter von 18 Jahren. Sofort nach Kriegsbeginn, am 4. September 1939 war der erste Arbeitseinsatz der 13-Jährigen, für den Brandschutz Sandsäcke mit Isarsand zu füllen.",2022-02-14T10:22:35.000Z,16 likes,-,https://www.instagram.com/p/CZ9BtLYsv2g/,comments-5330411381099818990.csv
12,8,ichbinjuedin_ichbindeutsche,Routinen helfen mir auch Abstand zu wahren.,2021-09-08T18:38:28.000Z,3 likes,-,https://www.instagram.com/p/CTjrHywMlsf/,comments4362955715809709966.csv
