,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
67,29-39,fraunora.h,"@marschnerstephanie Das ist richtig. Und das ist ein guter Punkt. Sophie Scholl wäre übrigens auch schon jetzt verhaftet. Was sie hier sagt und zeigt würde komplett reichen. Ich kann zudem nicht bestimmen, was dieser Account ""darf"" oder nicht ""darf"". Aber als jemand, die sich mit historisch-politischer Bildung auseinandersetzt und familiäre Traumata der NS-Zeit aufarbeitet, darf ich sehr wohl kritisieren, in welcher Form das hier geschieht. Und zum Beispiel als Sophie Scholl auf Kommentare zu antworten halte ich für in höchstem Maße problematisch. Und das habe ich auch sachlich und fachlich begründet.
Und on top: Möglicherweise wird gerade jetzt eine ganz reale, junge Person verhaftet und eingesperrt, weil sie genau das macht, was hier gerade abgefeiert wird. So ganz in echt. Und möglicherweise wird diese Person das - genauso wie Sophie Scholl damals - nicht überleben. Und da hört für mich persönlich die Fiktion auf und fängt der Zynismus an. Ich als Enkelin eines Mannes, der ebenfalls durch die Nationalsozialisten ermordet wurde, halte das schlecht aus. Mein Großvater wurde erhängt. In den Blutnächten von Plötzensee. Googlen sie das gerne mal.",2021-05-19T15:50:40.000Z,18 likes,29,https://www.instagram.com/p/CPBa7dTnZDz/,comments8984968377741028930.csv
17,15,ava.santimea,"ach sophie, ich hab Tränen in den Augen. es erscheint mir genau so zynisch, dieses Fest zu feiern während an der Front Menschen sterben und Familien zerrissen werden. dieses Trauma wird noch um Generationen nachhallen...",2021-08-09T18:05:41.000Z,1 like,-,https://www.instagram.com/p/CSWsPu8MSZ_/,comments3966630566210925360.csv
22,19,gockel_blume,"Schade, dass ich von meinem Opa ned viel mehr weiß als dass er Traumata vom Krieg davongetragen hatte😢",2021-08-09T17:05:30.000Z,7 likes,-,https://www.instagram.com/p/CSWsPu8MSZ_/,comments3966630566210925360.csv
16,17,eileen_a_tieno,"Diese Diskussion um Triggerwarnungen hier. Triggerwarnungen sind dazu da (gewesen), dass man traumatisierte Menschen vor Inhalten warnt, die eine Re-Traumatisierung auslösen können. Triggerwarnungen sind nicht dazu da davor zu warnen, dass man am Rande sieht wie Fische ausgenommen werden. Damit ein Problem zu haben zeugt von Luxusproblemen. Die Menschen hatten zu Sophies Zeiten ganz andere Probleme. Ihr wollt authentische Bilder sehen? Das gehört dazu. Die Lebensmittelversorgung war schlecht, man hat sich Sorgen um die Angehörigen an der Front gemacht, man wusste nicht ob der eigene Bruder/Mann/Verlobte/Vater/Cousin/Onkel noch lebte. Manche waren ""ausgebombt"" und hatten kein zu Hause mehr. Der jüdischen Bevölkerung und allen, die der Nationalsozialismus als Feinde angesehen hat, ging es noch wesentlich schlechter - die wurden deportiert und ermordet. Das waren traumatisierende Erlebnisse.",2021-12-31T15:01:09.000Z,26 likes,-,https://www.instagram.com/p/CYJXmgclssR/,comments-2186690719545511184.csv
18,19,christlizquierdista,"Traumata sind sehr vielfältig, ebenso wie die Menschen, die davon betroffen sind und ihre Trigger. Ich finde, vor die Story gehört keine Triggerwarnung. Menschen mit Traumata können schon von dem Wort Trigger getriggert werden und deshalb sollte es für Beiträge vorbehalten sein, die tatsächlich das Potential für Trigger haben. Von mir aus kann man schreiben, dass gleich ein Fisch ausgenommen wird, aber bitte ohne das Wort Trigger.",2021-12-31T14:43:28.000Z,31 likes,-,https://www.instagram.com/p/CYJXmgclssR/,comments-2186690719545511184.csv
38,19-14,katharina.helling,"@k_lschb_ch lieben Dank die Antwort und Deine Erfahrungen! Die Gründe, die für dieses Schweigen stehen, vermag ich nicht zu beurteilen und will‘s auch gar nicht, weil zum Beispiel bei einem Opa nach der Fronterfahrung eine Kriegsgefangenschaft folgte und ich mir mit Sicherheit nicht im Geringsten vorstellen kann, was er da durchgemacht hat (allein die Vorstellung, dass er beide Weltkriege erlebt hat, ist für mich heute ja in nichts nachvollziehbar). Aber in meiner Familie haben solche (traumatisierenden) Ereignisse dazu geführt, dass über nahezu alles geschwiegen wird und nicht offen gesprochen wird. Das trage ich tatsächlich ein Stück weit weiter und versuche es (und muss es in gewisser Weise auch wegen mir) aufzuarbeiten.",2021-07-01T08:29:58.000Z,2 likes,19,https://www.instagram.com/p/CQvb607sC8F/,comments-6143990218264557167.csv
73,44,brombeer_eis,"Ich frage mich, wie die Frauen damals damit umgingen, wenn der Mann, so er denn überhaupt zurückkehrte, Menschen getötet hat. Mein Opa war auch dazu gezwungen - ebenfalls in Russland, in einer Gegend, die für ihn wie eine Heimat war 😢 - und es hat ihn tief traumatisiert. Das muss alles ganz schrecklich gewesen sein. Ich möchte mir das eigtl gar nicht vorstellen aber empfinde es auch irgendwie als meine Pflicht",2021-10-11T10:36:53.000Z,8 likes,-,https://www.instagram.com/p/CU4iQZZMbdg/,comments-4171288841081322797.csv
70,23,dieanachronistin,"Es ist bei weitem nicht das erste Mal, dass Hitler und seine Propagandaabteilung antisemitische Verschwörungstheorien verbreiten. Es gehört zur Dauerbeschallung aus dem Volksempfänger. Bereits den Novemberpogromen 1938 geht nach den Attentat von Herschel Grynszpan auf den deutschen Botschaftsgesandten in Paris Ernst vom Rath die gezielte Verbreitung einer angeblichen ""jüdischen Weltverschwörung"" voraus:

""Die Nazis stellen Grynszpan als Teil einer jüdischen Weltverschwörung dar. Auf Geheiß von Propagandaminister Joseph Goebbels wurde überall im Reich Gewalt gegen jüdische Deutsche entfesselt.

Hunderte werden in der Reichpogromnacht vom 9. auf den 10. November ermordet oder in den Suizid getrieben, unzählige Menschen misshandelt, bedroht und traumatisiert. Tausende Synagogen, jüdische Einrichtungen, Friedhöfe und Geschäfte werden angezündet, geschändet und verwüstet. 30 000 Juden werden in Konzentrationslager verschleppt.""

Quelle: https://www.sueddeutsche.de/politik/ns-geschichte-das-raetsel-um-herschel-grynszpan-1.3301760",2021-11-08T15:09:51.000Z,58 likes,-,https://www.instagram.com/p/CWBNl0dsE22/,comments-400711372058708330.csv
34,35,mlle_marple,"Unfassbar gruselig. Ich hab so viel Respekt vor den Darstellenden sich die Masken richtig anzuziehen. Die Situation ist „super“ inszeniert genau so beklemmend und schrecklich hab ich es mir immer vorgestellt wenn meine Oma von den Luftschutzbunkern sprach. Die Bunker und die Masken haben sie fürs Leben traumatisiert, meine Familie kommt aus der Region Hannover, wo ja bekanntlich einiges runter kam… Ich finde das Projekt nach wie vor großartig auch wenn mir arg vorm Ende graut. Trotzdem schöne Weihnachtsfeiertage fürs ganze Team!",2021-12-21T19:06:29.000Z,2 likes,-,https://www.instagram.com/p/CXv1n0ZMCgc/,comments4087203645456481753.csv
18,18,_claudia_leo_,"2 der 4 Brűder meiner Mutter sind an der Front in Russland gefallen 17 und 19 waren sie...die anderen beiden älteren Brűder hatten Kriegstraumata, beharrlich geschwiegen. Der Eine hat Stalingrad űberlebt mit Kugel im Kopf... Auf meine Fragen nach der Zeit nie geantwortet...😢 Krieg ist furchtbar und zerstört die Menschen.",2021-09-08T06:38:51.000Z,12 likes,-,https://www.instagram.com/p/CTharvxsT3a/,comments5564220821017824069.csv
115,70,prinzessin_uffm_bersch,"Ich finde für diese menschliche Tragödie auch keine Worte. Habe mir aber auch immer vor Augen gehalten, wer diesen ganzen Irrsinn ausgelöst hat und welches unendliche Leid von einer falschen Ideologie losgetreten wurde. Traumatisierte Menschen auf so unfassbar vielen Seiten und nicht gelebte Leben...😪",2021-09-07T13:59:59.000Z,29 likes,-,https://www.instagram.com/p/CTharvxsT3a/,comments5564220821017824069.csv
14,15,annas_check,"Ich denke in deiner Zeit, war es Angst und das Trauma des ersten Weltkrieges. Da kann ich die Vorratskäufe total verstehen. Heutzutage, finde ich Vorräte in maßen zu haben okay, aber wir leben in einer viel einfachren Welt, da muss man sich keine großen Sorgen machen, dass man nichts mehr hat. Finde schon gut, dass man manche Artikel auch gar nicht mehr in großen Mengen kaufen darf.",2022-01-16T08:29:32.000Z,0,-,https://www.instagram.com/p/CYvxxLAMSu3/,comments6217868715348885184.csv
294,204-8,simone.alcapone,"@anne.berndt jetzt habt ihr mich gespoilert 😉 nee, ich könnte mir auch vorstellen, dass es für die beiden so einfacher war. Das muss absolut traumatisch gewesen sein, was da passiert ist. So waren sie auch im Leid sehr nah beieinander.",2021-05-05T17:05:57.000Z,28 likes,204,https://www.instagram.com/p/COf1sXcnyyI/,comments-8279662171833301138.csv
37,21,alleswirdgarten,"Leute, das mit dem Stoff aus Russland ist mir zu viel 😭🙈 Das geht nicht, Du kannst Dir nicht einfach so dieses Kleid nähen! Das wäre arrogant und unsensibel! In Russland sterben gerade Menschen… Sogar Menschenmassen! Die anderen werden für ihr Leben lang traumatisiert… Es gibt Hunger und es geschehen perverse Sachen 🙈 Ob Du es willst oder nicht, gehörst Du zu Deinem Land. Lass die Kirche im Dorf 🙈",2021-09-01T19:03:49.000Z,8 likes,-,https://www.instagram.com/p/CTSSVmrMWKX/,comments-7069554303390778646.csv
70,34-12,_anni87_,@heikegumz die meisten Soldaten waren wohl traumatisiert und erzählten daheim überhaupt nichts vom Krieg. Männer redeten damals zumeist eh nicht über Gefühle. Mein Großvater hat bis zu seinem Tod so gut wie nichts daheim erzählt.,2021-09-02T19:07:32.000Z,0,34,https://www.instagram.com/p/CTSSVmrMWKX/,comments-7069554303390778646.csv
64,40,ben.reuter.3,"Wenn Leute nach einem im Keller knapp überlebten Luftangriff und dem Verlust von geliebten Menschen zB an einer Posttraumatischen Belastungsstörung erkrankten, dadurch nicht mehr arbeitsfähig waren, dann war man in den Augen der NS Führung auch nicht mehr ""Lebenswert""..",2021-11-02T13:54:27.000Z,1 like,-,https://www.instagram.com/p/CVxWLDTsXWU/,comments5564937417552926504.csv
130,69-2,pikahu795,"@hero_wollek wir waren in der Schule im Zuge des Geschichtsunterrichts in Grafeneck. Es hat mich damals sehr schockiert das alles zu sehen, jedoch auch beeindruckt wie schön und Respektvoll die Ausstellung aufgebaut war. Inzwischen arbeite ich seit einigen Jahren in einer Einrichtung für Menschen mit Behinderung und bin immer wieder schockiert welche wundervollen Menschen man zu der Zeit einfach ermordet hat. Und auch welche Traumata ihnen später noch zugefügt worden sind (also nach 1945) und wie lange man noch so unwürdig mit diesen Menschen umgegangen ist...",2021-11-02T16:18:36.000Z,8 likes,69,https://www.instagram.com/p/CVxWLDTsXWU/,comments5564937417552926504.csv
32,33,grievingchris,"Nach traumatischen Erlebnissen (die in ihrer Natur emotional überfordernd für uns Menschen sind) ist es ganz normal in der Überforderung damit emotional klarzukommen zu lachen. Das heißt aber nicht, dass die Person es lustig findet. Vielmehr versucht sie in dem Moment zu überleben... Ordnung oder ein wenig mehr Klarheit zu schaffen, die uns Sicherheit vermitteln. Unser Nervensystem ist faszinierend. Und es ist sehr frustrierend mit Logik nichts an körperlichen Reaktionen ändern zu können.",2021-06-25T15:47:06.000Z,1 like,-,https://www.instagram.com/p/CQiZabVHoYJ/,comments8203968389966956408.csv
21,18,sightseeing_munich,"Das klingt schrecklich, Fritz muss davon auch ein Trauma haben. Schrecklich, was der Krieg in den Köpfen der Menschen anstellt",2021-09-10T06:40:09.000Z,7 likes,-,https://www.instagram.com/p/CToWnn3MEKg/,comments3187730423179258405.csv
44,45,heikekohnen.x,"Mein Opa war in russischer Gefangenschaft und hat sich von dem Trauma nie erholt. Er erzählte uns Kindern immer vom Krieg, aber in einer verherrlichenden Weise. Obwohl er so gelitten hat. Bis er 1990 starb, hat er es nie aufgearbeitet. Er galt immer als seltsam",2022-01-31T12:22:42.000Z,145 likes,-,https://www.instagram.com/p/CZY-uLdsyWR/,comments-6464971102781378600.csv
24,25,sichergebunden.at,"Mein Opa konnte sich tatsächlich an dieses Weihnachten erinnern. Er war damals in Stalingrad und Jahrzehnte später, als ich schon erwachsen war, hat er mir berichtet, wie das damals war und was er erlebt hat. Davor niemals. Traumatisiert bis ins hohe Alter.",2021-12-24T19:21:05.000Z,38 likes,-,https://www.instagram.com/p/CX3no6KlpbI/,comments-7678315294654487670.csv
49,50,micaela_de_palma,"🥺Ne ganz ehrlich. Vielleicht ist das auch nur Schein. Eine posttraumatische Belastungsstörung, zeigt sich erst Wochen sogar Monate später. Alles Liebe für euch",2021-10-25T12:11:58.000Z,10 likes,-,https://www.instagram.com/p/CVc2hOgsY5O/,comments6961393623625053262.csv
630,631,wiebkewiedeck,"An die GoebbelsRede konnte sich meine Mutter ihr ganzes Leben daran erinnern. Sie erinnerte sich auch daran, wie tausende Menschen ""Ja!!!!"" brüllten. Was muss passieren, dass Menschen so ihre Empathie und ihr Urteilsvermögen verlieren? Krieg ist mit das Schlimmste, was wir Menschen uns antun können. Wie können Tausende dazu ""Jaaaa!"" brüllen? Meine Mutter war damals 12 und wurde, wie so viele andere Menschen ihrer Generation, durch den zweiten Weltkrieg schwerst traumatisiert. Genauso wie mein Vater, der durch das, was er erlebt hatte, selbst zum Sadisten wurde. Beide haben ihre Gewalterfahrungen in ihre Kinder weitergegeben. Sie haben ihre Traumatisierungen nie aufgelöst und haben diese mit ins Grab genommen. Ich habe es geschafft, die Gewaltspirale zu durchbrechen und die Gewalt, die ich selbst erfahren habe, nicht an meine Kinder weiterzugeben. Das ist mit das Grösste, was ich in meinem Leben geschafft habe (aus meiner Sicht). Vor meinem familiären Hintergrund berührt es mich ungemein, die Worte von Goebbels zu hören, während Sophie in dem Zimmer des Rektors wartet, um abgeführt zu werden. Wie kostbar war ihr klarer Geist und ihr Mut, nicht einfach mitzulaufen. Es sich nicht zu leicht zu machen. Krieg ist so furchtbar. Und sie hat genau das tief in ihrem Herzen gespürt. ❤️",2022-02-18T15:02:59.000Z,5 likes,-,https://www.instagram.com/p/CaHkfORKgdm/,comments4463772888058326181.csv
