,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
4,5,schoolsven,"""Räder Rollen für den Sieg!"" war glaub ich so ein Propaganda-Spruch während der NS-Zeit. ""Sieg"" egal zu welchem Preis 😐❤️",2021-09-28T12:38:34.000Z,0,-,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
10,10,val3_cl,Aber genau diese Art Propaganda war auch in ganz Sowjet Union zu treffen.👏,2021-09-27T16:39:15.000Z,1 like,-,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
22,14,katharina.helling,"Gab es diese Propagandabilder nicht deshalb, weil - entgegen der eigtl Ideologie bzw entgegen des grds Frauenbilde im Nationalsozialismus - Frauen im Laufe des Krieges mobilisiert werden sollten, weil die Wirtschaft sonst nicht am Laufen gehalten werden konnte? Deswegen wurden Pflichtdienste wie der RAD ja auch immer weiter ausgedehnt.. abgesehen von den Pflichteinsätzen blieb die ‚Mobilmachung‘ jedoch hinter den Erwartungen.. u.a. weil die Frauen bei schlechterer Bezahlung die harte Arbeit nicht übernehmen wollten. Und deswegen (aber natürlich auch weil der Arbeitskräftemangel im Laufe des Krieges immer größer wurde), wurde überhaupt darauf zurückgegriffen Zwangsarbeiter:innen aus dem Osten (und ab einem gewissen Zeitpunkt auch wieder Juden) im Dt Reich einzusetzen, was auf Grund ‚rasse-ideologischer Vorstellungen‘ eigtl nicht geplant war.",2021-09-27T14:44:50.000Z,14 likes,-,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
51,17-24,ichbinsophiescholl,"@fraunora.h @f3ynd @heikegumz @a_derian_creature @nieketa @jakow59 #TeamSoffer Schon im zweiten Flugblatt der Weißen Rose wird von „Zwangsarbeit“ geschrieben. Sophie konnte somit auch in ihrer Perspektive diese Reflexion leisten und kannte den Begriff.

Im NS wurden für Zwangsarbeiter:innen stattdessen verschiedene Euphemismen im Rahmen der Propaganda geprägt, unter anderem „Ostarbeiter“ und „Fremdarbeiter“. Mehr zu den Begriffen ist unter https://m.bpb.de/geschichte/nationalsozialismus/ns-zwangsarbeit/227269/begriffe zu finden.",2021-09-28T09:49:38.000Z,27 likes,17,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
53,17-26,nieketa,"@ichbinsophiescholl danke für die ergänzende Aufklärung! Denn für mich als angehenden Osteuropa Historiker mit Schwerpunkt in der ersten Hälfte des vergangen Jahrhunderts, ist es wichtig und erfreulich, dass genau die Thematik der Zwangsarbeit akzentuiert einem Publikum nahe gebracht wird.",2021-09-28T10:44:37.000Z,3 likes,17,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
55,19,ichbinsophiescholl,"#TeamSoffer Den Arbeitskräftemangel im Zweiten Weltkrieg versuchten die Nationalsozialisten durch die Ausbeutung von Zwangsarbeiter:innen auszugleichen, der Einsatz von Frauen fiel dabei weniger ins Gewicht. Dennoch finden sich Propagandabilder wie das hier gezeigte. Der Zweite Weltkrieg hatte auf die Erwerbstätigkeit von Frauen in Deutschland weniger Auswirkungen als der Erste Weltkrieg.",2021-09-27T14:04:45.000Z,183 likes,-,https://www.instagram.com/p/CUU-fZ9sCcM/,comments3887405318381844416.csv
24,25,blumkatharina27,"Wir stehen hier grade on the Edge of a war zwischen Ukraine und Russland. Und hoffe auf alle demokratischen Kräfte. Bin ich bereit zu kämpfen? Nein ich bin bereit zu verhandeln und es nicht soweit kommen zu lassen, dass es in Europa Krieg gibt oder faschisten bei uns mehr und mehr Land gewinnen…",2022-02-08T19:14:55.000Z,0,-,https://www.instagram.com/p/CZtsB3sMOMS/,comments-7905403601302903073.csv
70,39,ichbinsophiescholl,"#TeamSoffer Im Zweiten Weltkrieg gab es einen enormen Arbeitskräftemangel in der deutschen Wirtschaft, weil viele Männer als Soldaten eingezogen worden waren. Frauen in hohem Maß einzusetzen, widersprach der Ideologie der Nationalsozialisten. Die Lücke an Arbeitskräften in allen Wirtschaftsbereichen wurde durch Zwangsarbeiter:innen gefüllt. Ohne den Einsatz von Zwangsarbeiter:innen wäre die deutsche Rüstungsindustrie z.B. nicht in der Lage gewesen, bis 1945 zu produzieren. Unter dem Begriff der Zwangsarbeit wird die Ausbeutung von KZ-Inhaftierten, Kriegsgefangenen und ausländischen Zwangsarbeitskräften zusammengefasst. Ihre Ausbeutung wurde mit rassistischer Ideologie „erklärt“. 1944 arbeiteten 5,9 Millionen (davon 2 Mio. Frauen) Zwangsarbeiter:innen im Deutschen Reich, davon stammten 2,1 Millionen aus Russland. Zwangsarbeiter:innen aus Osteuropa mussten auf ihrer Kleidung einen Aufnäher mit dem Wort „Ost“ tragen. Kontakt zur Zivilbevölkerung war nicht erwünscht und wurde hart bestraft. Zwangsarbeiter:innen waren der Willkür der deutschen Soldaten und Arbeitgeber:innen ausgeliefert und lebten unter menschenunwürdigen Bedingungen. Extreme Arbeitsbelastung und unzureichende Ernährung führten zu einer hohen Sterblichkeit. Sophie Scholls Beschreibung über die Arbeit in der Fabrik ist nachzulesen in Scholl/ Scholl: Briefe und Aufzeichnungen, S. 266f.",2021-08-25T17:57:43.000Z,366 likes,-,https://www.instagram.com/p/CTAa6UcMTRt/,comments7160782469194747215.csv
94,65,ichbinsophiescholl,"#TeamSoffer Am 19. Juli 1937 begann in München eine Ausstellung namens „Entartete Kunst“, welche Ausdruck der propagandistischen Kulturpolitik der Nationalsozialisten war und den Beginn eines Verbots der modernen- und vor allem freien Kunst darstellte. So wurden die entsprechenden Künstlerinnen und Künstler systematisch ausgegrenzt und verfolgt, und moderne Kunstwerke, welche nicht der „deutschen“ Ästhetik und dem propagierten Menschenbild der Nationalsozialisten entsprachen, an den Pranger gestellt. Später folgte das ""Gesetz über Einziehung von Erzeugnissen entarteter Kunst"", woraufhin über 16.000 Kunstwerke beschlagnahmt, zerstört und ins Ausland verkauft wurden.
Eine der von den Nationalsozialisten diffamierte Künstlerin war Paula Modersohn-Becker, welche noch heute als bedeutende Vertreterin des frühen Expressionismus gilt. Aufgrund ihres vermeintlich zu starken Realitätsbezuges wurden so 70 ihrer Werke als „entartet“ deklariert und aus deutschen Museen entfernt.

Die Bilder im Post sind nicht im Originalformat:
1. Selbstbildnis mit Hut und Schleier (1906/07)
2. Birken am Bach (1901/02)
3. Mädchen im roten Kleid mit Sonnenblume (1907)",2021-07-07T11:51:51.000Z,103 likes,-,https://www.instagram.com/p/CRBj-vMMbu6/,comments-2043556838132162494.csv
97,65-3,katharina.helling,"@ichbinsophiescholl Lieben Dank für die Antwort! Wobei der Vorwurf eines ‚(vermeintlich) zu starken Realtitätsbezug‘ ja eben bei gerade diesen Stilrichtungen seltsam/unplausibel ist. Weil Kunstwerk dieser Gattungen gerade eben weniger bis gar keinen Realitätsbezug aufweisen (erst recht keinen heldenhaften, ideologisierten), im Gegensatz zur Historien- und Landschaftsmalerei. Also müsste - und so dachte ich bislang sei es gewesen - wurde entarteter Kunst vorgeworfen eben gerade vermeintlich keinen ‚Realitätsbezug‘ zu haben, weil abstrakt oder nicht der Ästhetik/Heldenhaftigkeit entsprechend.
Abstrakter Kunst vorzuwerfen der Realitätsbezug sei zu groß ist doch ein Widerspruch in sich (und auch für die Ideologie/Propaganda nicht förderlich). Das war das was ich nicht verstehe (und bisher anders ‚wusste‘).",2021-07-07T15:36:30.000Z,0,65,https://www.instagram.com/p/CRBj-vMMbu6/,comments-2043556838132162494.csv
98,65-4,katharina.helling,"@ichbinsophiescholl also wenn gesagt wurde „die Kunst ist entartet, weil der Realitätsbezug zu groß ist“ würde das im Umkehrschluss ja bedeuten, die Nazis hätten Kunst mit (vermeintlich) weniger ‚Realitätsbezug‘ bevorzugt.. das wäre propagandistisch ja eigentlich kontraproduktiv..",2021-07-07T15:43:01.000Z,0,65,https://www.instagram.com/p/CRBj-vMMbu6/,comments-2043556838132162494.csv
23,24,gwen_gloeckchen,"Liebe Sophie. Erst mal viele Grüße an deinen Papa, schön dass er heil aus dem Gefängnis raus ist. Wut ist nicht unbedingt ein schlechtes Gefühl, aber ein schlechter Ratgeber. Die Wut bringt euch nicht weiter, zeigt aber wie hilflos ihr angesichts der Situation seid. Man kann keinem vertrauen und dieses Schm☆rblatt eignet sich nicht mal als Klopapier... Ich denke an euch! 🥰",2021-10-25T18:10:37.000Z,1 like,-,https://www.instagram.com/p/CVdRvWYMCD-/,comments-6540537801188095117.csv
218,127-16,buecherjunge_dd,"@die.hummi ich stimme dir weitestgehend zu. Ich weiß gar nicht, was die Forderung immer soll plus Behauptung der „Vermischung von Fakt und Fiktion“. Das lässt mich immer daran denken, der, der das fordert vermutet Unrichtigkeiten, Fehler, im schlimmsten Fall Propaganda.",2021-06-08T14:06:03.000Z,1 like,127,https://www.instagram.com/p/CP0SHTyrOdC/,comments-1117551051760120097.csv
41,42,katharina.helling,".
„Heute“, am 14.01.1943, beginnt die sogenannte Casablanca-Konferenz.
Unter größter Geheimhaltung kommen US-Präsident Franklin D. Roosevelt und der britische Premierminister Winston Churchill dort zusammen.

„Die Idee, diesen Konferenzort zu wählen, die ist erst auch im Laufe des Dezember 1942 getroffen worden. Es lag gewissermaßen in der Mitte zwischen Amerika, Großbritannien und der Sowjetunion, denn zunächst sollte ja auch Stalin daran teilnehmen.“ (Norbert F. Pötzl, Autor des Buches Casablanca 1943).

Stalin nahm jedoch nicht teil. Die Schlacht um Stalingrad erfordere seine Anwesenheit in der Heimat. Roosevelt und Churchill beraten mit ihren militärischen Stabschefs, wann und wo die Alliierten Deutschland und Italien auf dem westeuropäischen Kontinent angreifen wollen, um mit einer zweiten Front die Rote Armee in ihrem Kampf gegen die Wehrmacht zu unterstützen.

Die NS-Führung verfügt über nur sehr wenige Informationen über das Gipfeltreffen.
„Der Propagandaminister Joseph Goebbels hat getobt, dass eben die Deutschen bis zuletzt nicht wussten, wo die Konferenz stattfinden würde. Und Casablanca wurde wörtlich übersetzt mit Weißes Haus. Die Deutschen glaubten also, die Konferenz finde im Weißen Haus in Washington statt.“

Am 24. Januar verkünden Churchill und Roosevelt die Ergebnisse der Presse.

Quelle:
https://www.deutschlandfunk.de/vor-75-jahren-in-casablanca-geheime-konferenz-der-100.html",2022-01-14T10:11:02.000Z,41 likes,-,https://www.instagram.com/p/CYtNWBZlNB6/,comments6007312751865124505.csv
17,18,michael.car.stories,"Interessant, wie schlecht gereimt diese Propaganda ist.",2021-12-28T11:48:53.000Z,2 likes,-,https://www.instagram.com/p/CYBburusFKK/,comments7898478158277816780.csv
37,38,ichbinsophiescholl,"#TeamSoffer Der Kohlenklau ist eine Propaganda-Karikatur, die ab 1942 zum Kohlesparen animieren sollte. Es gab ihn auf Plakaten, einem Brettspiel oder Quartett, in Zeitschriften und Lehrfilmen zu sehen. Auf LEMO (Lebendiges Museum Online) findet man unter “Horst Lippmann: Kohlenklau” einen Zeitzeugenbericht.⁠
⁠
Für den Zweiten Weltkrieg wurden enorme Mengen an Energie benötigt, deshalb wurde die Bevölkerung zum Ressourcensparen aufgefordert.⁠
1931 erhielt Friedrich Bergius den Chemie-Nobelpreis für ein Verfahren, bei dem Kohle zu Benzin verflüssigt wurde. Die Nationalsozialisten sahen durch dieses Verfahren eine Möglichkeit, unabhängig von Erdöl-Importen zu werden. Benzin wurde für den Krieg dringend benötigt. Die Nationalsozialisten beuteten auch Ressourcen wie Kohle besetzter Länder aus, unter anderem bediente man sich dabei Zwangsarbeiter:innen.⁠
⁠
Bildquelle: akg-images",2021-12-28T10:00:52.000Z,280 likes,-,https://www.instagram.com/p/CYBburusFKK/,comments7898478158277816780.csv
89,77,sinned_trelie,"Mein erstes Buch war
Der satanarchäolügenialkohöllische Wunschpunsch von Michael Ende.
Hatte es als Theateraufführung gesehen und war so begeistert, daß mein Opa mir das Buch geschenkt hat ❤️",2021-05-22T13:49:38.000Z,9 likes,-,https://www.instagram.com/p/CPLRi48nrz7/,comments8355353662295954093.csv
1,2,fundsache65,"Meine Mutter hat mir erzählt, das es, obwohl schon einige Jahre nach Kriegsende, passiert ist, das sich mein Opa beim Familienausflug in der Frankfurter Innenstadt plötzlich mit einem Hechtsprung in einen Hauseingang geschmissen hat, nachdem unerwartet ein sehr tief fliegendes Flugzeug über den Köpfen geflogen kam. Das war ein ehemals lebensrettender Reflex. Alle sollen gelacht haben. Aber wie bitter war das!",2021-09-10T16:16:48.000Z,3 likes,-,https://www.instagram.com/p/CTjMDCrjFP6/,comments4768888214613560086.csv
37,21,katharina.helling,"Ein Luftschutzgesetz, das alle Maßnahmen zur Vorkehrung, Warnungen etc vorsah, wurde bereits 1935 erlassen.
„Doch (auch schon direkt nach der Machtergreifung, zB) bereits am 5. August 1933 (versuchten) die Nazis die Münchner Bevölkerung mit einem bizarren Schauspiel auf die kriegerische Aggression der Zukunft vor(zubereiten): Während Hitler-Jungen und SA-Aktivisten die Straßen der ""Hauptstadt der Bewegung"" säumten, eifrig mit der Sammelbüchse für den eben gegründeten Reichsluftschutzbund warben und Flugblätter über das richtige Verhalten bei Luftangriffen verteilten, kreisten über der Innenstadt eigens gecharterte Flieger: Gegen 10.45 Uhr warf das erste Flugzeug über dem Stachus mit Sand gefüllte Papierbomben ab. Ihre Aufschrift: ""Luftschutz ist Selbstschutz"". Gleichzeitig ertönten Sirenen, der Verkehr kam zum Erliegen und SA-Männer mit Gasmasken gingen zusammen mit der Feuerwehr daran, die Bomben zu ""entschärfen"".
Oben auf dem Rathausbalkon verfolgten, wie die Zeitungen berichten, die neuen braunen Herren der Stadt mit ihren Behördenleitern zufrieden das propagandistische Spektakel. Die Botschaft war unmissverständlich: Luftschutz, das war etwas, was bald für jeden Bürger im ""Dritten Reich"" wichtig, überlebenswichtig werden sollte. Und darauf sollte die Bevölkerung hier wie in anderen Teilen des Reiches vorbereitet werden.
Das galt auch für die Münchner Schüler, die mit speziellen Übungen für das richtige Verhalten bei Luftangriffen gedrillt und auf die Verteidigung der ""Heimatfront"" vorbereitet werden sollten.
Am 28. Juni 1938, die Zeichen standen bereits auf Krieg, organisierte das Stadtschulamt für rund 90 000 Schüler eine eigene Luftschutzübung. Zugleich bereiteten die Schulbehörden Jugendliche in Kursen auf den Umgang mit Gasmasken und Feuerpatsche vor. In den Berichten an das Stadtschulamt fassten die NS-Erzieher ihre Arbeit freudig zusammen: ""Durch die Schüler ist die Notwendigkeit und der Wert einer derartigen Schulung auch in die Familien getragen worden, die dem Luftschutzgedanken oft nicht entgegenkommend gegenüberstehen"".",2021-09-08T09:16:51.000Z,18 likes,-,https://www.instagram.com/p/CTjMDCrjFP6/,comments4768888214613560086.csv
38,21-1,katharina.helling,"Ein anderer Bericht ließ keinen Zweifel an dem propagandistischen und kriegsvorbereitenden Charakter der Übung: ""Soldatische Strammheit und jugendlicher Frohsinn machten die Tage zu einem inneren und äußerlichen Erlebnis, so dass der Zweck der Schulung sicher erreicht wurde"".
Aber Anspruch und Wirklichkeit nationalsozialistischer Politik klafften wie in vielen Bereichen auch im Luftschutz weit auseinander. Zwar hatte ein amtlicher Gefahrenzonenplan aus dem Jahr 1937 die ""Hauptstadt der Bewegung"" zur ""luftgefährdeten"" und ""luftempfindlichen"" Stadt erklärt. Doch für einen drohenden Krieg aus der Luft war München denkbar schlecht vorbereitet. Von den geplanten 169 öffentlichen Lutzschutzräumen waren Ende Oktober 1939, wenige Wochen nach dem deutschen Überfall auf Polen, gerade einmal 34 fertig gestellt. Und auch sie waren mit ihrem Platz für 50 bis 200 Personen alles andere als ausreichend. Noch aber wog man sich in München wie anderswo in Süddeutschland in Sicherheit. Das aber sollte sich rächen.“",2021-09-08T09:17:25.000Z,8 likes,21,https://www.instagram.com/p/CTjMDCrjFP6/,comments4768888214613560086.csv
66,31-9,altvogelheim,"@christophergreverode Mein Opa (1933) und beginnen im Moment diesen Instagramaccount mit seinen Bildern und Erinnerungen zu füllen, damit nichts in Vergessenheit gerät. In nächster Zeit wird jeden Tag ein Beitrag erscheinen.",2021-09-08T16:29:01.000Z,4 likes,31,https://www.instagram.com/p/CTjMDCrjFP6/,comments4768888214613560086.csv
9,10,kimmmix,"Es ist schwer erklärbar, dass Putin Menschenleben schützen will, wenn er genau gegenteilig handelt. Man schützt Menschenleben nicht mit Waffengewalt. Wenn etwas anderes erzählt wird, wird vermutlich Propaganda betrieben. Man muss es nur gut verkaufen können und die Leute glauben so einiges, was dem logischen Menschenverstand widerspricht. Niemand ist ein guter Christ, der Menschen tötet. Dafür kommt man in die Hölle. Putin als allererstes.",2022-02-25T19:59:09.000Z,1 like,-,https://www.instagram.com/p/CaXXk5LsFy3/,comments-1655005810632088831.csv
62,63,katrinpfeifer1979,"Ich weine bittere Tränen: während wir uns an die Schicksale dieser Held:innen erinnern, sterben in Europa gerade Menschen, weil an Autokrat seine Macht demonstrieren möchte… #niemalswieder?!",2022-02-24T16:38:25.000Z,78 likes,-,https://www.instagram.com/p/CaXXk5LsFy3/,comments-1655005810632088831.csv
76,77,katharina.helling,"24.02.1943

* Norwegen

Per Schiff werden 158 Juden - 71 Frauen, 62 Männer, 25 Kinder - über Stettin und Berlin nach Auschwitz transportiert, wo sie in der Nacht auf den 3. März ankommen.

*Goebbels Tagebuch

""Nachmittags schreibe ich einen neuen Artikel, wiederum über die bolschewistische Gefahr und die Tarnungs- und Vernebelungsversuche, die die Juden bezüglich dieser europäischen Bedrohung unternehmen. Ich werde jetzt unentwegt in der antibolschewistischen Propaganda fortfahren, auch wenn die Lage an der Ostfront sich endgültig stabilisiert. Der Antibolschewismus ist augenblicklich das beste propagandistische Thema, das wir besitzen."" (Fröhlich II, Bd. 7, S. 408)",2022-02-24T15:50:57.000Z,19 likes,-,https://www.instagram.com/p/CaXXk5LsFy3/,comments-1655005810632088831.csv
3,4,betti.nwn,"Ich vermisse meinen Opa, der leider letztes Jahr Mitte Dezember gestorben ist :(",2021-12-25T23:54:05.000Z,0,-,https://www.instagram.com/p/CX5mhF5MoAW/,comments1324460612858698161.csv
11,12,baldr_243,Meine Oma. Und mein Opa der dieses Jahr leider verstorben ist. Unsere Familie ist immernoch in tiefer Trauer 😢,2021-12-25T17:54:05.000Z,4 likes,-,https://www.instagram.com/p/CX5mhF5MoAW/,comments1324460612858698161.csv
18,19,cookyc.1969,"Im Nachlass meines Opas habe ich diesen Brief meines Opas an meine Oma gefunde. Ich glaube, wir wissen es gar nicht mehr zu schätzen in welch friedlichen Zeiten wir trotz aller Krisen und Probleme leben dürfen. https://www.instagram.com/p/CX6MtGLo2L6U_aZJO4mEV6jYVCU-guM2MQp1t40/?utm_medium=copy_link",2021-12-25T14:48:40.000Z,2 likes,-,https://www.instagram.com/p/CX5mhF5MoAW/,comments1324460612858698161.csv
49,50,sissi.stinkst,"Ich vermisse meinen Vater, Opa und Oma. Weihnachten ist so traurig ohne sie 😢",2021-12-25T09:06:01.000Z,10 likes,-,https://www.instagram.com/p/CX5mhF5MoAW/,comments1324460612858698161.csv
35,21,natur_ice_dunkl,"Das Problem damals war ja, das so viele geglaubt haben das es das richtige sei, Krieg zu führen. Propaganda war ja echt extrem damals.",2021-08-21T13:04:31.000Z,6 likes,-,https://www.instagram.com/p/CS1bkb8sZJn/,comments1630443717066312072.csv
36,21-1,finca.casimira,@natur_ice_dunkl nicht nur damals war die Propaganda extrem.,2021-08-21T22:25:09.000Z,7 likes,21,https://www.instagram.com/p/CS1bkb8sZJn/,comments1630443717066312072.csv
57,25,peanuts_and_brokkoli,"Mein Opa war Jude und auch im Arbeitslager. Er hat es überlebt, doch war er für immer gezeichnet 😢😢😢Wie die meisten hat auch er über diese furchtbare Zeit nicht (viel) gesprochen. Habe mir oft Vorwürfe gemacht, weil ich damals noch so klein war. Hätte ihm so gerne mehr gegeben im erwachsenen Alter.....Er fehlt",2021-08-21T11:47:42.000Z,42 likes,-,https://www.instagram.com/p/CS1bkb8sZJn/,comments1630443717066312072.csv
59,25-2,gockel_blume,"@zuckerfrei_ohne_verzicht mein Opa war Soldat bei den Nazis, außer dass er Traumata vom Krieg davontrug weiß ich wenig über seine Taten in der NS-Zeit.... meinem Papa fällt es leider schwer sich an seine Geschichten zu erinnern, gibt aber auch zu, nicht sonderlich interessiert gewesen zu sein und das findet er jetzt schade. Vielleicht wollte er das auch nicht glauben. Was ich schon verstehen kann. Trotzdem schade",2021-08-21T12:01:14.000Z,6 likes,25,https://www.instagram.com/p/CS1bkb8sZJn/,comments1630443717066312072.csv
