,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
9,8,caaro.q,"Hallo Sophie, bei mir an der Wand hängt auch ein Bild von Wilhelm Geyer, eines seiner Blumenbilder. Er war nämlich mein Urgroßvater. LG:)",2021-11-19T22:05:05.000Z,1 like,-,https://www.instagram.com/p/CWdAirWsLAh/,comments345031416093530864.csv
28,19-4,eileen_a_tieno,"@k_lschb_ch Mein Urgroßvater war bei der SS. Meine Urgroßmutter wusste, was er da getan hat. Sie hat das immer ""nett"" umschrieben mit ""er hat im Osten gearbeitet""... Ob die Menschen in Köln wussten, was in Ravensbrück passiert, kann man heute schwer sagen, aber unwahrscheinlich ist es nicht, dass nicht alle unwissend waren und zumindest die Menschen, die in der Nähe der KZs gelebt haben, wussten was da passiert.",2021-06-30T15:51:23.000Z,7 likes,19,https://www.instagram.com/p/CQvb607sC8F/,comments-6143990218264557167.csv
33,19-9,eileen_a_tieno,"@k_lschb_ch Was Bares für Rares angeht, gebe ich dir Recht. Wie gesagt mein Urgroßvater war bei der SS. Der Verlobungsring meiner Mutter wurde aus einzelnen Schmuckstücken meiner Urgroßmutter gemacht. Da wurde Gold zusammen geschmolzen und einzelne Rubine eingesetzt. Einen einzelnen Rubin hab ich noch. Der Ring existiert natürlich auch noch. Meine Eltern haben nie hinterfragt, dass meine Urgroßmutter einzelne Ohrringe etc. und einzelne Steine für einen Verlobungsring übrig hatte. Sie ist leider zu früh gestorben als das ich hätte fragen können, aber ich habe mal in einem Buch von einem Überlebenden gelesen, dass sich SS Wachleute in KZs manchmal mit Schmuckstücken haben bestechen lassen. Meine Urgroßeltern sind ins Ruhrgebiet ""geflüchtet"" - als meine Mutter meine Urgroßmutter in den 1980ern kennengelernt hat, hatte meine Urgroßmutter noch ganze Schmucksets und diverse Pelzmäntel aus den 30ern und 40ern. Sie war richtig stolz drauf und hat alles penibel gepflegt und zusammen gehalten. Es ist eher untypisch für sie, dass sie Schmuckstücke verloren haben soll. Die Wahrheit darüber werde ich wohl nie herausfinden. Meine Oma redet nicht darüber. Ich hab auch vor 2-3 Jahren erst erfahren, dass mein Großvater Brüder hatte. Die waren auch bei der SS. Sind im Krieg gefallen. Du hast übrigens einen Punkt erwähnt, den ich nie bedacht habe. In der jüdischen Bevölkerung gab es Wissen über die KZs. Warum hätten alle anderen nichts davon wissen sollen?",2021-06-30T16:56:24.000Z,16 likes,19,https://www.instagram.com/p/CQvb607sC8F/,comments-6143990218264557167.csv
36,19-12,eileen_a_tieno,"@k_lschb_ch Ich wüsste aber auch keinen Grund nicht offen darüber zu reden. Mein Urgroßvater hat zeitlebens nicht von seiner NS Ideologie abgelassen. Er hat Nazi Propaganda Bücher mitgenommen als er mit seiner Familie vor den Konsequenzen seiner Ideologie nach Westen geflohen ist. Nicht alle sind bis heute erhalten geblieben, aber die Tatsache allein, dass er diese Bücher beim Packen des Notwendigsten mitgenommen hat, sagt viel. Es sagt auch viel über meine Urgroßmutter, dass sie Schmuck und Pelze mitgenommen hat. Es heißt die Familie hätte ein Fuhrunternehmen gehabt und es wäre ihnen im Krieg gut gegangen. Nachprüfen kann ich das nicht, weil ich zum einen nicht mal den Ort kenne, wo meine Familie gelebt hat, noch kenne ich die Geburtsdaten meiner Urgroßeltern. Ich weiß tatsächlich fast gar nichts, weil meine Oma beharrlich schweigt. Was ich mit Sicherheit weiß, ist dass mein Urgroßvater nicht einfach nur ein Soldat war, der Befehle befolgt hat. Er hat ein Fernglas aufgehoben, das Teil seiner Ausrüstung war. Dieses Fernglas war (meiner Recherche nach) Bestandteil der Zusatzausrüstung für Gruppenführer, Zugführer und Kompaniechefs. Kompaniechefs hatten den untersten Offiziersgrad, wenn ich das grad richtig im Kopf habe. Jedenfalls hatten einfache Soldaten diese Ferngläser nicht. Dazu gibt es eine Ledertasche mit seinem Namen drin. Das Fernglas funktioniert bis heute übrigens einwandfrei. Von der Familie mütterlicherseits weiß ich fast nichts, aber der Großvater auf der Seite war bei der HJ. Meine Oma auf der Seite hat den Krieg als Kind erlebt. Ich denke nicht, dass sie sich an viel erinnern kann, aber wenn sie erzählt, dann mit Vorliebe davon wie ihre Mutter flüchten musste. An eine Beteiligung ihrer Familie kann sie sich nicht erinnern. Ich denke in vielen Familien ist es ähnlich wie in meiner. Es ist als gäbe es vor 1945 nicht. Darüber wird nicht gesprochen.",2021-06-30T19:33:47.000Z,10 likes,19,https://www.instagram.com/p/CQvb607sC8F/,comments-6143990218264557167.csv
37,19-13,eileen_a_tieno,"@zuagroastebayrischeschwaebin :) Wenn man sich die Aussagen von Zeitzeugen durchliest oder anschaut, dann wird einem klar, dass diese Deportationen nicht still und leise vonstatten gingen. Die Menschen können nicht nichts gewusst haben. Die Menschen haben es ignoriert. Und ja, natürlich wünscht man sich die eigene Familie hätte auf der richtigen Seite gestanden, aber hätten alle Familien auf der richtigen Seite gestanden, hätte es den Holocaust nicht gegeben. Ich kann mir Dokumentationen und Filme wie Schindler's Liste nicht mehr ansehen und Bücher von Überlebenden nicht lesen, ohne mich zu fragen, ob mein Urgroßvater dabei war. Was auch immer er getan hat rückgängig machen kann ich es nicht. Manchmal bin ich etwas schadenfroh, wenn ich mir überlege, dass der einzige männliche Nachfahre meines Urgroßvaters im KZ ein rosa Dreieck getragen hätte. Mein Urgroßvater würde wahrscheinlich im Grab rotieren. Wüsste er das.",2021-06-30T19:43:14.000Z,8 likes,19,https://www.instagram.com/p/CQvb607sC8F/,comments-6143990218264557167.csv
85,30-2,jessy.paintapicture,"Ja, soweit ich informiert bin, sollte auch der Dom zerstört werden, wer auch immer das verhindert hat, danke! Und dennoch ein Wunder, dass dieses riesige Gebäude noch steht, drum herum war alles kaputt. Von meiner Familie wurde, soweit ich weiß, auch alles zerstört. Zumindest hat mein Urgroßvater nach dem Krieg in einer Garten Kolonie ein Haus gebaut und dort mit meiner Urgroßmutter bis kurz vor ihrem Tod gelebt. Eigentlich ist das nicht erlaubt, aber Leute wie sie hatten ein lebenslanges Wohnrecht in der Gartenkolonie. Als ich klein war gehörte uns der Garten links daneben, rechts daneben einem anderen Teil der Familie, ich glaube irgendeinem cousin meiner Mutter oder so",2021-06-30T15:46:23.000Z,4 likes,30,https://www.instagram.com/p/CQvb607sC8F/,comments-6143990218264557167.csv
98,71,jolie.dharma,"Meine Oma war auch beim Bund Deutscher Mädel .... ja, so einiges an Liedern stimmt sie heute noch an....und sie erzählt auch noch von damals als sie befreundete jüdische Familien bei sich versteckt hielten. Nach Aussen den Schein der ""Zugehörigkeit"", aber auch die Menschlichkeit zu bewahren, war ein enormer Zwiespalt. Ihr Vater (mein Urgroßvater) an der Front in Frankreich als Dolmetscher stationiert, hat auch so einiges an Geschichten zu erzählen gehabt.... über die Unmenschlichkeit und über die Güte der Menschen. Wo Dunkelheit herrscht, da wird es auch immer Licht geben.",2021-05-16T17:00:27.000Z,1 like,-,https://www.instagram.com/p/CO7bXwbnI-F/,comments-6495335396302545305.csv
190,94-28,bloodyjules,"@zuagroastebayrischeschwaebin ich weiß jetzt nicht ob das weiterhilft, aber mein Großvater und Urgroßvater waren beide Zimmermänner und mussten nicht beitreten (Nähe Wien bzw damals Wien). Habe mit meinen Großvater viel drüber geredet und mein anderer Urgroßvater war dann Sanitäter an der Front und mein Großvater Fußsoldat 🤷",2021-11-23T15:04:27.000Z,2 likes,94,https://www.instagram.com/p/CWlKhrmsxMa/,comments7320137426030416248.csv
38,28,wortgefuchtel,"Unheimlich zu lesen. Mein Vater hat gerade nach langer Ahnenforschung herausgefunden, dass mein Urgroßvater vermutlich bei Witebsk gefallen oder verschollen ist. Das kommt beim Lesen von diesem Post wirklich ganz nah...",2021-08-23T19:09:52.000Z,4 likes,-,https://www.instagram.com/p/CS7HFj8juHf/,comments-9449542918241282.csv
139,45-17,frauenvondamals,"@lostcooki3 Ja, das verstehe ich. Gleichzeitig sind sogar Gefühle tatsächlich kulturell und historisch bedingt - da gibt es ganz spannende Forschung zu (Stichwort Emotionsgeschichte oder Gefühlsgeschichte). Und so war es z. B. sogar ein Zeichen von Treue gegenüber der mit 27 verstorbenen ersten Frau meines Ur-Urgroßvaters, dass er 2 Monate nach deren Tod ihre ledige schwangere kleine Schwester heiratete - was dann meine Ur-Uroma wurde, und jetzt lass ich es mit den Familiengeschichten ... 😄",2021-06-05T14:28:39.000Z,9 likes,45,https://www.instagram.com/p/CPtElDbrHQY/,comments7688143587910139783.csv
13,12,caeroliner,"Mein Großonkel ist während des Krieges psychotisch geworden und ist dann in eine Einrichtung gekommen. Mein Urgroßvater hat dann durch hörensagen mitbekommen, dass dort ""ungute"" Dinge passieren und konnte ihn aus der Anstalt herausholen. Leider weiß ich nicht, wie er es gemacht hat. Bis 2006 hat der Großonkel dann noch leben können. :)",2021-11-02T21:52:26.000Z,17 likes,-,https://www.instagram.com/p/CVxWLDTsXWU/,comments5564937417552926504.csv
111,61,heylookitsalex_,"Mein Urgroßvater war psychisch erkrankt. Als Folge seiner Erkrankung und aus deutlicher Überforderung heraus gab meine Urgroßmutter ihn damals in psychiatrische Behandlung nach Wiesloch. Nicht lange später kam der Brief, dass er an Tuberkulose verstorben sei. Dies war eine der Erkrankungen, die den dort Angestellten in Form einer Liste an die Hand gegeben wurde, um die vielen Totenscheine auszustellen. Jede/r Angehörige solle ja schließlich Bescheid über den Verbleib der Kinder/Eltern/Geschwister bekommen. Mein Urgroßvater wurde nach mehreren Verlegungen, um die Spuren zu verwischen, in Hadamar ermordet. Ähnlich auch sein Bruder: Mein Urgroßonkel war nach Ansicht der Nationalsozialisten geistig zurückgeblieben. Um diese sogenannten „Erbkranken“ von der Vermehrung abzuhalten wurden Betroffene oftmals zwangssterilisert. Dies traf zu auf all diejenigen, die nicht der gesunden Rasse zuzuordnen waren, also z.B. Sintize und Romnja, Menschen mit Behinderung jeglicher Art, Alkoholkranke etc.
Viel zu selten wird darüber berichtet, dass die systematische Ermordung zehntausender Menschen mit Behinderung, deren Leben in den Augen der Nationalsozialisten nicht lebenswert war, im Grunde genommen der Testlauf für den Holocaust darstellte. An diesen hilflosen Seelen, die mit grauen Bussen in ihren Einrichtungen abgeholt und ihrem grausamen Schicksal zugeführt wurden, erprobte man den Einsatz verschiedener Mittel, bis man sich letztlich für Zyklon B entschied. Die Euthanasie, wie sie noch heute genannt wird, zusammengesetzt aus „eu“ für „gut“ und „thanatos“ für „Tod“, wird ihrem Namen in Leinster Weise gerecht.",2021-11-02T11:58:37.000Z,81 likes,-,https://www.instagram.com/p/CVxWLDTsXWU/,comments5564937417552926504.csv
19,18,honigkuchenmausi,"Furchtbar, was damals geschah. Ich habe letztens erst erfahren, dass mein Urgroßvater sich Hitler-kritisch geäußert hatte und es ihm dann nahegelegt wurde schnellstmöglich der SA beizutreten, da er sonst abgeholt werden würde und nicht mehr wieder käme. Viele sind Hitler aus freien Stücken gefolgt, aber man darf nie vergessen, dass es auch viele aus Angst um Leib, Leben und Familie taten.",2021-08-10T05:32:08.000Z,2 likes,-,https://www.instagram.com/p/CSXH2VIDz3h/,comments2039732096683415815.csv
50,17,_hippie_unicorn,"Ich muss sofort an meinen Urgroßvater ( den ich nie kennen gelernt habe ) denken. Mein Opa (mittlerweile fast 92 Jahre alt) hat mir erzählt, dass sein Vater Flugblätter gegen das Regime auf Toiletten von Gaststätten (in kleinen Dörfern) verteilt hat. Mein Großvater ist auch von Beginn an damit aufgewachsen, dass Hitler ein böser Mensch ist. Und wer hat meinen Urgroßvater verraten? Seine eigene Schwägerin 😲😪. Er hatte das Glück, dass er ""nur"" mit Arbeitslager bestraft wurde und das auch kurz vor Kriegsende. Er hat tatsächlich überlebt. Wobei mein Großvater bis heute sagt, das war nur noch die Hülle und nicht mehr sein Vater.",2021-08-08T07:09:03.000Z,9 likes,-,https://www.instagram.com/p/CSR50AbMAvF/,comments5511446747071241701.csv
19,20,madam.herpein,"""Engel auf den Feldern singen
Stimmen an ein himmlisch Lied
Und im Widerhall erklingen auch die Berge jauchzend mit"" - auch wenn mein Urgroßvater es gerne anders gehabt hätte, wir feiern Weihnachten. Frohe Weihnachten, Sophie ❤️",2021-12-26T20:45:37.000Z,0,-,https://www.instagram.com/p/CX8LQC9MHJ-/,comments-3004238290731104760.csv
668,669,julia.gdf_,"Ich muss ehrlich zugeben, dass ich am Anfang sehr skeptisch war...ich befasse mich sehr viel mit der Geschicht rund um den 2. Weltkrieg, da mein Urgroßvater im Krieg gefallen ist. Ich muss aber sagen, ich bin begeistert! Es war spannend, aufregend, beängstigend und doch wunderschön mitanzusehen. Es ist eine absolut andere Erzählweise der Geschichte und ich fand sie großartig😍. Mit jeder Story oder jedem Beitrag mitzufiebern und doch irgendwo auch zu wissen, was passiert und wie es endet, hat es so nahbar gemacht, als würde es gerade jetzt passieren. Großartige schauspielerische Leistung! Die letzte Story mit dem schwarzen Bild, hat mit den Atem in der Kehle stocken lassen..es brauchte kein Wort und doch weiß man was passiert ist. Ein unglaublich tolles Projekt, die Geschichte der Geschwister Scholl in die heutige Zeit zu holen und sie erneut zu erzählen! #teamsoffer #ichbinsophiescholl @ichbinsophiescholl",2022-02-18T14:34:08.000Z,0,-,https://www.instagram.com/p/CaHkfORKgdm/,comments4463772888058326181.csv
114,60-4,ichbinsophiescholl,"@elemariee #TeamSoffer Eine unheimlich mutige und starke Entscheidung deines Urgroßvaters! Danke, dass du diese rührende Geschichte mit uns geteilt hast. ♥️ Liebe Grüße und nur das Beste für dich und deine Familie!",2021-08-03T10:40:46.000Z,66 likes,60,https://www.instagram.com/p/CSG3mRvMC6M/,comments-1298091647424910256.csv
